time_s,Z,N,E,H
4.80,-105.053133,-975.123333,-1312.838867,4860.081467
4.81,-105.053133,-967.123333,-1313.838867,4863.081467
4.82,-103.053133,-968.123333,-1323.838867,4855.081467
4.83,-98.053133,-974.123333,-1336.838867,4839.081467
4.84,-99.053133,-971.123333,-1346.838867,4829.081467
4.85,-91.053133,-967.123333,-1355.838867,4815.081467
4.86,-99.053133,-961.123333,-1360.838867,4797.081467
4.87,-93.053133,-966.123333,-1365.838867,4770.081467
4.88,-93.053133,-966.123333,-1377.838867,4746.081467
4.89,-81.053133,-967.123333,-1381.838867,4726.081467
4.90,-82.053133,-965.123333,-1393.838867,4709.081467
4.91,-80.053133,-967.123333,-1400.838867,4685.081467
4.92,-76.053133,-960.123333,-1408.838867,4661.081467
4.93,-76.053133,-959.123333,-1411.838867,4641.081467
4.94,-74.053133,-962.123333,-1416.838867,4613.081467
4.95,-70.053133,-970.123333,-1414.838867,4584.081467
4.96,-67.053133,-970.123333,-1411.838867,4553.081467
4.97,-63.053133,-973.123333,-1421.838867,4515.081467
4.98,-62.053133,-979.123333,-1424.838867,4473.081467
4.99,-60.053133,-975.123333,-1426.838867,4425.081467
5.00,-55.053133,-978.123333,-1434.838867,4371.081467
5.01,-49.053133,-975.123333,-1440.838867,4311.081467
5.02,-45.053133,-974.123333,-1446.838867,4244.081467
5.03,-43.053133,-972.123333,-1460.838867,4169.081467
5.04,-43.053133,-980.123333,-1457.838867,4097.081467
5.05,-35.053133,-976.123333,-1458.838867,4018.081467
5.06,-37.053133,-983.123333,-1471.838867,3935.081467
5.07,-31.053133,-982.123333,-1474.838867,3857.081467
5.08,-27.053133,-980.123333,-1478.838867,3771.081467
5.09,-26.053133,-986.123333,-1478.838867,3679.081467
5.10,-22.053133,-987.123333,-1480.838867,3578.081467
5.11,-18.053133,-989.123333,-1489.838867,3465.081467
5.12,-12.053133,-1000.123333,-1500.838867,3342.081467
5.13,-13.053133,-998.123333,-1503.838867,3205.081467
5.14,-5.053133,-1003.123333,-1512.838867,3059.081467
5.15,-9.053133,-1005.123333,-1521.838867,2900.081467
5.16,-1.053133,-1005.123333,-1525.838867,2734.081467
5.17,1.946867,-1009.123333,-1535.838867,2554.081467
5.18,7.946867,-1012.123333,-1541.838867,2372.081467
5.19,11.946867,-1016.123333,-1545.838867,2182.081467
5.20,17.946867,-1016.123333,-1556.838867,1983.081467
5.21,24.946867,-1019.123333,-1561.838867,1781.081467
5.22,24.946867,-1023.123333,-1571.838867,1569.081467
5.23,29.946867,-1029.123333,-1575.838867,1365.081467
5.24,34.946867,-1022.123333,-1583.838867,1163.081467
5.25,41.946867,-1025.123333,-1596.838867,953.081467
5.26,38.946867,-1022.123333,-1601.838867,737.081467
5.27,46.946867,-1024.123333,-1604.838867,524.081467
5.28,50.946867,-1029.123333,-1606.838867,305.081467
5.29,54.946867,-1022.123333,-1612.838867,82.081467
5.30,55.946867,-1024.123333,-1611.838867,-139.918533
5.31,56.946867,-1030.123333,-1609.838867,-365.918533
5.32,61.946867,-1036.123333,-1612.838867,-597.918533
5.33,69.946867,-1043.123333,-1617.838867,-819.918533
5.34,70.946867,-1044.123333,-1616.838867,-1038.918533
5.35,78.946867,-1040.123333,-1627.838867,-1250.918533
5.36,78.946867,-1045.123333,-1630.838867,-1449.918533
5.37,81.946867,-1045.123333,-1638.838867,-1649.918533
5.38,78.946867,-1044.123333,-1639.838867,-1854.918533
5.39,86.946867,-1044.123333,-1637.838867,-2062.918533
5.40,88.946867,-1048.123333,-1633.838867,-2267.918533
5.41,94.946867,-1045.123333,-1639.838867,-2472.918533
5.42,96.946867,-1040.123333,-1644.838867,-2673.918533
5.43,96.946867,-1050.123333,-1631.838867,-2873.918533
5.44,94.946867,-1042.123333,-1642.838867,-3068.918533
5.45,96.946867,-1038.123333,-1640.838867,-3261.918533
5.46,100.946867,-1038.123333,-1630.838867,-3453.918533
5.47,100.946867,-1043.123333,-1630.838867,-3636.918533
5.48,105.946867,-1048.123333,-1632.838867,-3804.918533
5.49,106.946867,-1038.123333,-1626.838867,-3957.918533
5.50,105.946867,-1042.123333,-1621.838867,-4107.918533
5.51,111.946867,-1033.123333,-1611.838867,-4262.918533
5.52,110.946867,-1030.123333,-1616.838867,-4422.918533
5.53,111.946867,-1032.123333,-1609.838867,-4574.918533
5.54,119.946867,-1027.123333,-1599.838867,-4725.918533
5.55,121.946867,-1023.123333,-1589.838867,-4866.918533
5.56,119.946867,-1019.123333,-1581.838867,-4999.918533
5.57,120.946867,-1012.123333,-1574.838867,-5133.918533
5.58,116.946867,-1006.123333,-1565.838867,-5273.918533
5.59,125.946867,-997.123333,-1554.838867,-5411.918533
5.60,122.946867,-998.123333,-1540.838867,-5551.918533
5.61,125.946867,-993.123333,-1539.838867,-5687.918533
5.62,130.946867,-991.123333,-1524.838867,-5824.918533
5.63,130.946867,-981.123333,-1518.838867,-5964.918533
5.64,131.946867,-976.123333,-1510.838867,-6108.918533
5.65,130.946867,-971.123333,-1496.838867,-6255.918533
5.66,132.946867,-962.123333,-1481.838867,-6399.918533
5.67,132.946867,-962.123333,-1467.838867,-6545.918533
5.68,137.946867,-951.123333,-1451.838867,-6693.918533
5.69,132.946867,-951.123333,-1430.838867,-6850.918533
5.70,136.946867,-941.123333,-1418.838867,-7011.918533
5.71,140.946867,-935.123333,-1411.838867,-7177.918533
5.72,138.946867,-920.123333,-1386.838867,-7342.918533
5.73,138.946867,-913.123333,-1374.838867,-7515.918533
5.74,137.946867,-904.123333,-1367.838867,-7685.918533
5.75,136.946867,-888.123333,-1350.838867,-7859.918533
5.76,134.946867,-878.123333,-1337.838867,-8033.918533
5.77,134.946867,-866.123333,-1322.838867,-8212.918533
5.78,138.946867,-846.123333,-1311.838867,-8386.918533
5.79,142.946867,-835.123333,-1300.838867,-8570.918533
5.80,141.946867,-816.123333,-1288.838867,-8758.918533
5.81,131.946867,-801.123333,-1271.838867,-8948.918533
5.82,135.946867,-791.123333,-1265.838867,-9134.918533
5.83,136.946867,-778.123333,-1240.838867,-9316.918533
5.84,132.946867,-757.123333,-1223.838867,-9492.918533
5.85,136.946867,-749.123333,-1217.838867,-9671.918533
5.86,128.946867,-733.123333,-1211.838867,-9845.918533
5.87,126.946867,-720.123333,-1195.838867,-10012.918533
5.88,121.946867,-709.123333,-1185.838867,-10169.918533
5.89,117.946867,-692.123333,-1168.838867,-10313.918533
5.90,115.946867,-681.123333,-1163.838867,-10461.918533
5.91,108.946867,-661.123333,-1145.838867,-10604.918533
5.92,109.946867,-648.123333,-1134.838867,-10749.918533
5.93,110.946867,-631.123333,-1124.838867,-10887.918533
5.94,101.946867,-618.123333,-1113.838867,-11021.918533
5.95,100.946867,-615.123333,-1100.838867,-11143.918533
5.96,92.946867,-605.123333,-1095.838867,-11256.918533
5.97,90.946867,-596.123333,-1085.838867,-11354.918533
5.98,87.946867,-585.123333,-1074.838867,-11450.918533
5.99,84.946867,-585.123333,-1069.838867,-11538.918533
6.00,84.946867,-577.123333,-1068.838867,-11608.918533
6.01,75.946867,-567.123333,-1057.838867,-11672.918533
6.02,66.946867,-559.123333,-1048.838867,-11727.918533
6.03,65.946867,-542.123333,-1038.838867,-11773.918533
6.04,50.946867,-535.123333,-1031.838867,-11816.918533
6.05,53.946867,-528.123333,-1027.838867,-11856.918533
6.06,50.946867,-524.123333,-1029.838867,-11889.918533
6.07,43.946867,-507.123333,-1023.838867,-11924.918533
6.08,41.946867,-501.123333,-1023.838867,-11952.918533
6.09,36.946867,-494.123333,-1025.838867,-11973.918533
6.10,29.946867,-481.123333,-1021.838867,-11983.918533
6.11,22.946867,-469.123333,-1021.838867,-12002.918533
6.12,18.946867,-458.123333,-1017.838867,-12022.918533
6.13,12.946867,-460.123333,-1013.838867,-12031.918533
6.14,9.946867,-450.123333,-1021.838867,-12035.918533
6.15,-1.053133,-452.123333,-1023.838867,-12045.918533
6.16,-4.053133,-446.123333,-1020.838867,-12050.918533
6.17,-5.053133,-440.123333,-1021.838867,-12053.918533
6.18,-13.053133,-431.123333,-1020.838867,-12063.918533
6.19,-19.053133,-429.123333,-1023.838867,-12081.918533
6.20,-26.053133,-426.123333,-1029.838867,-12098.918533
6.21,-27.053133,-422.123333,-1030.838867,-12109.918533
6.22,-39.053133,-426.123333,-1031.838867,-12108.918533
6.23,-39.053133,-424.123333,-1030.838867,-12102.918533
6.24,-41.053133,-422.123333,-1035.838867,-12094.918533
6.25,-53.053133,-423.123333,-1032.838867,-12077.918533
6.26,-54.053133,-426.123333,-1035.838867,-12052.918533
6.27,-59.053133,-428.123333,-1038.838867,-12024.918533
6.28,-67.053133,-434.123333,-1050.838867,-11988.918533
6.29,-71.053133,-431.123333,-1050.838867,-11939.918533
6.30,-75.053133,-438.123333,-1052.838867,-11884.918533
6.31,-79.053133,-440.123333,-1057.838867,-11818.918533
6.32,-88.053133,-443.123333,-1071.838867,-11749.918533
6.33,-90.053133,-451.123333,-1080.838867,-11672.918533
6.34,-96.053133,-460.123333,-1095.838867,-11582.918533
6.35,-98.053133,-465.123333,-1101.838867,-11475.918533
6.36,-104.053133,-467.123333,-1114.838867,-11352.918533
6.37,-108.053133,-484.123333,-1123.838867,-11215.918533
6.38,-110.053133,-487.123333,-1140.838867,-11062.918533
6.39,-112.053133,-493.123333,-1138.838867,-10901.918533
6.40,-119.053133,-492.123333,-1157.838867,-10737.918533
6.41,-122.053133,-502.123333,-1155.838867,-10559.918533
6.42,-128.053133,-515.123333,-1166.838867,-10366.918533
6.43,-129.053133,-520.123333,-1169.838867,-10157.918533
6.44,-133.053133,-527.123333,-1186.838867,-9926.918533
6.45,-136.053133,-534.123333,-1194.838867,-9685.918533
6.46,-136.053133,-544.123333,-1202.838867,-9439.918533
6.47,-136.053133,-555.123333,-1208.838867,-9172.918533
6.48,-134.053133,-565.123333,-1221.838867,-8896.918533
6.49,-135.053133,-568.123333,-1233.838867,-8614.918533
6.50,-142.053133,-577.123333,-1241.838867,-8318.918533
6.51,-142.053133,-587.123333,-1246.838867,-8011.918533
6.52,-135.053133,-597.123333,-1253.838867,-7702.918533
6.53,-137.053133,-603.123333,-1264.838867,-7398.918533
6.54,-140.053133,-613.123333,-1270.838867,-7095.918533
6.55,-136.053133,-619.123333,-1280.838867,-6782.918533
6.56,-138.053133,-635.123333,-1284.838867,-6469.918533
6.57,-137.053133,-642.123333,-1295.838867,-6157.918533
6.58,-128.053133,-657.123333,-1299.838867,-5849.918533
6.59,-125.053133,-665.123333,-1305.838867,-5555.918533
6.60,-129.053133,-676.123333,-1320.838867,-5276.918533
6.61,-126.053133,-692.123333,-1322.838867,-4996.918533
6.62,-121.053133,-697.123333,-1331.838867,-4724.918533
6.63,-119.053133,-714.123333,-1339.838867,-4454.918533
6.64,-118.053133,-737.123333,-1353.838867,-4184.918533
6.65,-117.053133,-744.123333,-1364.838867,-3918.918533
6.66,-118.053133,-762.123333,-1373.838867,-3656.918533
6.67,-110.053133,-776.123333,-1384.838867,-3400.918533
6.68,-108.053133,-787.123333,-1381.838867,-3147.918533
6.69,-106.053133,-802.123333,-1394.838867,-2901.918533
6.70,-104.053133,-811.123333,-1402.838867,-2656.918533
6.71,-104.053133,-821.123333,-1407.838867,-2411.918533
6.72,-97.053133,-836.123333,-1412.838867,-2169.918533
6.73,-96.053133,-846.123333,-1414.838867,-1933.918533
6.74,-90.053133,-862.123333,-1419.838867,-1696.918533
6.75,-90.053133,-884.123333,-1433.838867,-1458.918533
6.76,-89.053133,-899.123333,-1437.838867,-1217.918533
6.77,-89.053133,-916.123333,-1446.838867,-978.918533
6.78,-89.053133,-935.123333,-1458.838867,-743.918533
6.79,-85.053133,-957.123333,-1458.838867,-520.918533
6.80,-82.053133,-976.123333,-1467.838867,-299.918533
6.81,-79.053133,-994.123333,-1470.838867,-80.918533
6.82,-85.053133,-1018.123333,-1473.838867,139.081467
6.83,-77.053133,-1039.123333,-1482.838867,355.081467
6.84,-79.053133,-1047.123333,-1480.838867,572.081467
6.85,-80.053133,-1064.123333,-1493.838867,770.081467
6.86,-72.053133,-1088.123333,-1499.838867,961.081467
6.87,-76.053133,-1100.123333,-1502.838867,1142.081467
6.88,-68.053133,-1120.123333,-1511.838867,1311.081467
6.89,-69.053133,-1144.123333,-1513.838867,1474.081467
6.90,-67.053133,-1164.123333,-1518.838867,1635.081467
6.91,-65.053133,-1176.123333,-1527.838867,1783.081467
6.92,-63.053133,-1196.123333,-1524.838867,1927.081467
6.93,-62.053133,-1206.123333,-1531.838867,2055.081467
6.94,-63.053133,-1215.123333,-1543.838867,2177.081467
6.95,-59.053133,-1226.123333,-1540.838867,2293.081467
6.96,-59.053133,-1241.123333,-1561.838867,2404.081467
6.97,-51.053133,-1250.123333,-1569.838867,2508.081467
6.98,-51.053133,-1260.123333,-1572.838867,2598.081467
6.99,-46.053133,-1269.123333,-1584.838867,2680.081467
7.00,-44.053133,-1267.123333,-1596.838867,2754.081467
7.01,-44.053133,-1270.123333,-1598.838867,2809.081467
7.02,-41.053133,-1267.123333,-1605.838867,2860.081467
7.03,-37.053133,-1266.123333,-1618.838867,2905.081467
7.04,-36.053133,-1263.123333,-1633.838867,2944.081467
7.05,-33.053133,-1263.123333,-1641.838867,2979.081467
7.06,-25.053133,-1266.123333,-1651.838867,3008.081467
7.07,-28.053133,-1265.123333,-1662.838867,3041.081467
7.08,-20.053133,-1263.123333,-1671.838867,3075.081467
7.09,-15.053133,-1256.123333,-1687.838867,3103.081467
7.10,-18.053133,-1252.123333,-1683.838867,3127.081467
7.11,-5.053133,-1251.123333,-1696.838867,3147.081467
7.12,-7.053133,-1252.123333,-1714.838867,3161.081467
7.13,0.946867,-1248.123333,-1721.838867,3180.081467
7.14,0.946867,-1244.123333,-1725.838867,3196.081467
7.15,8.946867,-1243.123333,-1730.838867,3216.081467
7.16,4.946867,-1235.123333,-1746.838867,3238.081467
7.17,5.946867,-1232.123333,-1749.838867,3250.081467
7.18,11.946867,-1225.123333,-1749.838867,3259.081467
7.19,17.946867,-1228.123333,-1772.838867,3259.081467
7.20,24.946867,-1231.123333,-1767.838867,3267.081467
7.21,24.946867,-1224.123333,-1772.838867,3274.081467
7.22,25.946867,-1219.123333,-1784.838867,3275.081467
7.23,29.946867,-1221.123333,-1794.838867,3278.081467
7.24,27.946867,-1219.123333,-1786.838867,3281.081467
7.25,32.946867,-1215.123333,-1797.838867,3272.081467
7.26,33.946867,-1215.123333,-1799.838867,3261.081467
7.27,34.946867,-1204.123333,-1800.838867,3238.081467
7.28,37.946867,-1202.123333,-1804.838867,3211.081467
7.29,42.946867,-1197.123333,-1810.838867,3175.081467
7.30,43.946867,-1190.123333,-1812.838867,3131.081467
7.31,46.946867,-1189.123333,-1806.838867,3080.081467
7.32,49.946867,-1180.123333,-1799.838867,3025.081467
7.33,54.946867,-1173.123333,-1790.838867,2958.081467
7.34,53.946867,-1160.123333,-1797.838867,2880.081467
7.35,52.946867,-1159.123333,-1790.838867,2791.081467
7.36,54.946867,-1144.123333,-1785.838867,2685.081467
7.37,56.946867,-1143.123333,-1786.838867,2569.081467
7.38,54.946867,-1137.123333,-1787.838867,2444.081467
7.39,59.946867,-1130.123333,-1782.838867,2311.081467
7.40,59.946867,-1130.123333,-1772.838867,2168.081467
7.41,67.946867,-1125.123333,-1768.838867,2012.081467
7.42,68.946867,-1113.123333,-1770.838867,1844.081467
7.43,63.946867,-1107.123333,-1768.838867,1664.081467
7.44,67.946867,-1102.123333,-1766.838867,1471.081467
7.45,69.946867,-1097.123333,-1767.838867,1270.081467
7.46,79.946867,-1088.123333,-1775.838867,1051.081467
7.47,83.946867,-1078.123333,-1768.838867,824.081467
7.48,84.946867,-1068.123333,-1764.838867,586.081467
7.49,85.946867,-1059.123333,-1758.838867,347.081467
7.50,91.946867,-1052.123333,-1751.838867,103.081467
7.51,87.946867,-1039.123333,-1748.838867,-143.918533
7.52,90.946867,-1032.123333,-1745.838867,-396.918533
7.53,98.946867,-1014.123333,-1742.838867,-657.918533
7.54,100.946867,-1008.123333,-1740.838867,-930.918533
7.55,104.946867,-993.123333,-1734.838867,-1212.918533
7.56,106.946867,-984.123333,-1729.838867,-1496.918533
7.57,107.946867,-980.123333,-1728.838867,-1776.918533
7.58,111.946867,-964.123333,-1712.838867,-2054.918533
7.59,116.946867,-958.123333,-1700.838867,-2335.918533
7.60,120.946867,-949.123333,-1693.838867,-2618.918533
7.61,121.946867,-938.123333,-1682.838867,-2912.918533
7.62,127.946867,-928.123333,-1670.838867,-3205.918533
7.63,124.946867,-922.123333,-1669.838867,-3495.918533
7.64,133.946867,-910.123333,-1659.838867,-3779.918533
7.65,129.946867,-897.123333,-1642.838867,-4065.918533
7.66,140.946867,-889.123333,-1636.838867,-4355.918533
7.67,140.946867,-880.123333,-1617.838867,-4632.918533
7.68,141.946867,-874.123333,-1598.838867,-4914.918533
7.69,141.946867,-869.123333,-1589.838867,-5204.918533
7.70,151.946867,-867.123333,-1577.838867,-5491.918533
7.71,149.946867,-863.123333,-1554.838867,-5760.918533
7.72,153.946867,-860.123333,-1560.838867,-6029.918533
7.73,160.946867,-864.123333,-1544.838867,-6284.918533
7.74,157.946867,-858.123333,-1537.838867,-6539.918533
7.75,156.946867,-866.123333,-1523.838867,-6797.918533
7.76,159.946867,-860.123333,-1512.838867,-7053.918533
7.77,170.946867,-857.123333,-1500.838867,-7307.918533
7.78,169.946867,-862.123333,-1487.838867,-7556.918533
7.79,171.946867,-863.123333,-1478.838867,-7791.918533
7.80,169.946867,-865.123333,-1482.838867,-8017.918533
7.81,174.946867,-864.123333,-1467.838867,-8237.918533
7.82,177.946867,-868.123333,-1458.838867,-8451.918533
7.83,180.946867,-863.123333,-1437.838867,-8655.918533
7.84,180.946867,-865.123333,-1437.838867,-8863.918533
7.85,175.946867,-859.123333,-1419.838867,-9064.918533
7.86,178.946867,-865.123333,-1421.838867,-9261.918533
7.87,177.946867,-864.123333,-1402.838867,-9445.918533
7.88,180.946867,-862.123333,-1394.838867,-9626.918533
7.89,181.946867,-858.123333,-1383.838867,-9812.918533
7.90,180.946867,-854.123333,-1369.838867,-10003.918533
7.91,183.946867,-851.123333,-1367.838867,-10194.918533
7.92,179.946867,-844.123333,-1367.838867,-10382.918533
7.93,179.946867,-841.123333,-1360.838867,-10572.918533
7.94,183.946867,-841.123333,-1354.838867,-10746.918533
7.95,180.946867,-835.123333,-1341.838867,-10921.918533
7.96,182.946867,-830.123333,-1341.838867,-11087.918533
7.97,179.946867,-821.123333,-1323.838867,-11244.918533
7.98,176.946867,-814.123333,-1300.838867,-11401.918533
7.99,174.946867,-807.123333,-1294.838867,-11556.918533
8.00,173.946867,-807.123333,-1286.838867,-11707.918533
8.01,177.946867,-801.123333,-1283.838867,-11852.918533
8.02,169.946867,-786.123333,-1280.838867,-11988.918533
8.03,171.946867,-783.123333,-1270.838867,-12118.918533
8.04,170.946867,-778.123333,-1261.838867,-12239.918533
8.05,169.946867,-760.123333,-1251.838867,-12347.918533
8.06,168.946867,-752.123333,-1242.838867,-12450.918533
8.07,170.946867,-748.123333,-1240.838867,-12549.918533
8.08,168.946867,-740.123333,-1236.838867,-12644.918533
8.09,164.946867,-731.123333,-1231.838867,-12732.918533
8.10,164.946867,-726.123333,-1235.838867,-12810.918533
8.11,157.946867,-724.123333,-1228.838867,-12867.918533
8.12,158.946867,-721.123333,-1227.838867,-12903.918533
8.13,162.946867,-717.123333,-1231.838867,-12924.918533
8.14,158.946867,-717.123333,-1232.838867,-12918.918533
8.15,154.946867,-707.123333,-1239.838867,-12900.918533
8.16,152.946867,-705.123333,-1235.838867,-12871.918533
8.17,152.946867,-700.123333,-1235.838867,-12831.918533
8.18,150.946867,-694.123333,-1225.838867,-12777.918533
8.19,149.946867,-684.123333,-1235.838867,-12719.918533
8.20,148.946867,-688.123333,-1239.838867,-12652.918533
8.21,147.946867,-685.123333,-1235.838867,-12574.918533
8.22,150.946867,-688.123333,-1243.838867,-12477.918533
8.23,149.946867,-685.123333,-1258.838867,-12370.918533
8.24,148.946867,-688.123333,-1255.838867,-12262.918533
8.25,155.946867,-682.123333,-1265.838867,-12143.918533
8.26,152.946867,-691.123333,-1263.838867,-12020.918533
8.27,150.946867,-689.123333,-1273.838867,-11884.918533
8.28,149.946867,-687.123333,-1278.838867,-11745.918533
8.29,155.946867,-689.123333,-1282.838867,-11603.918533
8.30,155.946867,-691.123333,-1292.838867,-11454.918533
8.31,152.946867,-692.123333,-1303.838867,-11289.918533
8.32,151.946867,-695.123333,-1307.838867,-11126.918533
8.33,151.946867,-696.123333,-1311.838867,-10962.918533
8.34,156.946867,-706.123333,-1326.838867,-10802.918533
8.35,156.946867,-709.123333,-1329.838867,-10637.918533
