time_s,Z,N,E,H
43.68,-0.2851,-0.1035,0.0063,-0.1487
43.7,-0.0701,-0.3938,-0.1133,0.1251
43.72,-0.0705,-0.0951,0.0237,0.1646
43.74,0.0159,-0.0905,0.0581,-0.1428
43.76,-0.0708,0.044,-0.1013,0.0005
43.78,0.0934,0.1029,0.0452,-0.0486
43.8,0.0546,-0.0461,0.0866,0.3782
43.82,-0.1094,-0.0296,-0.0225,-0.1634
43.84,0.0892,-0.1282,0.0715,-0.1595
43.86,0.0473,0.0096,0.0492,-0.1698
43.88,-0.1443,0.0129,-0.1422,-0.081
43.9,-0.1498,0.0893,0.1606,0.1871
43.92,0.0955,-0.0425,-0.0316,-0.0586
43.94,-0.1354,0.0417,-0.178,-0.0237
43.96,0.0032,0.0307,-0.0571,-0.0049
43.98,0.2974,0.0249,-0.0892,0.1469
44.0,-0.1047,-0.1645,-0.0728,0.275
44.02,0.1067,-0.1097,0.039,0.139
44.04,0.4229,0.0541,0.0393,0.0459
44.06,-0.0028,0.1473,-0.185,-0.1933
44.08,0.2877,0.0596,-0.1363,0.0583
44.1,0.0348,0.2186,0.0427,0.1768
44.12,-0.0955,-0.0561,-0.1264,-0.2291
44.14,0.0313,0.1323,0.049,0.1659
44.16,-0.488,-0.1735,0.0527,0.2509
44.18,-0.264,-0.0329,-0.2257,0.1141
44.2,0.0616,-0.0647,-0.1558,0.289
44.22,0.0015,0.1139,0.0297,-0.1154
44.24,0.0352,-0.0534,-0.1926,0.377
44.26,0.0526,-0.2249,-0.0779,-0.1973
44.28,0.0094,-0.0958,0.1406,0.1536
44.3,-0.0107,-0.1244,-0.1126,-0.0034
44.32,0.1472,-0.0401,0.2547,0.0455
44.34,0.2244,0.0254,0.1547,-0.259
44.36,-0.0986,0.0831,0.1361,-0.0796
44.38,0.0434,0.0872,0.0237,0.1827
44.4,0.0818,-0.1439,0.2528,-0.0039
44.42,-0.2245,0.0448,-0.0916,0.1251
44.44,0.2554,-0.0143,0.0399,0.0877
44.46,-0.0088,-0.1388,0.0528,0.1266
44.48,-0.1109,0.0581,-0.213,0.0648
44.5,0.1629,0.1432,0.229,-0.0068
44.52,-0.3189,0.0915,0.0655,-0.0773
44.54,-0.0663,-0.0392,-0.3416,0.04
44.56,-0.0851,-0.1532,0.0973,-0.1809
44.58,-0.2205,-0.2662,-0.2716,0.11
44.6,-0.0364,-0.0769,0.0628,-0.0227
44.62,-0.1125,0.2334,0.0023,-0.1521
44.64,-0.1137,-0.257,-0.2308,-0.2236
44.66,-0.6143,-0.1197,-0.528,-0.3851
44.68,-0.1541,-0.5092,-0.1071,-0.4045
44.7,-0.3445,-0.5815,-0.3401,-0.2709
44.72,-0.6144,-0.3021,-0.3386,-0.6928
44.74,-0.7255,-0.344,-0.448,-0.3207
44.76,-0.6178,-0.4231,-0.3828,-0.2127
44.78,-0.8481,-0.2995,-0.4848,-0.6046
44.8,-0.6706,-0.2432,-0.3306,-0.5233
44.82,-0.8475,-0.3371,-0.3545,-0.8247
44.84,-0.6228,-0.3814,-0.3914,-0.9118
44.86,-0.2809,-0.2557,-0.1412,-0.5403
44.88,-0.0222,-0.1212,-0.0968,0.0247
44.9,0.2402,-0.0842,-0.1073,0.02
44.92,0.6226,0.1916,0.1998,0.1542
44.94,0.5828,0.3229,0.6639,0.5947
44.96,1.0671,0.4596,0.4887,0.891
44.98,1.3042,0.7719,1.0035,1.1822
45.0,1.3094,0.795,0.6458,1.2024
45.02,1.7194,1.0462,1.2405,1.5605
45.04,1.542,0.9893,1.0811,1.5501
45.06,1.6042,0.9767,0.823,1.5465
45.08,1.4881,0.9284,0.9297,1.1229
45.1,1.2441,0.5956,0.7177,1.1894
45.12,0.7195,0.6521,0.7401,1.0415
45.14,0.635,0.3238,0.4056,0.9833
45.16,0.5778,0.2362,0.2797,0.4303
45.18,0.2769,0.2356,0.1437,0.5546
45.2,-0.0279,0.049,-0.1275,-0.1548
45.22,-0.1054,-0.0412,-0.3723,-0.1109
45.24,-0.6168,-0.1522,-0.5083,-0.6227
45.26,-0.3942,-0.3108,-0.2842,-0.4343
45.28,-0.5184,-0.5464,-0.4321,-0.3939
45.3,-0.5353,-0.4031,-0.5598,-0.6943
45.32,-0.3965,-0.4266,-0.4887,-0.7262
45.34,-0.5976,-0.1973,-0.3681,-0.6076
45.36,-0.6147,-0.4931,-0.4637,-0.558
45.38,-0.5246,-0.2383,-0.3057,-0.7965
45.4,-0.4488,-0.4307,-0.2868,-0.3048
45.42,-0.302,-0.3693,-0.3817,-0.2891
45.44,-0.2389,-0.0749,-0.1812,-0.0179
45.46,-0.1897,-0.3217,-0.3594,-0.484
45.48,-0.0299,-0.1492,-0.0306,-0.2575
45.5,-0.3224,-0.0826,-0.0707,-0.2101
45.52,0.0682,-0.0442,-0.1363,-0.0625
45.54,-0.0343,-0.0807,0.0245,-0.1396
45.56,-0.0732,-0.1259,0.0214,-0.022
45.58,-0.1808,-0.0535,-0.0796,-0.063
45.6,0.0815,0.2269,0.1328,-0.1984
45.62,-0.0093,0.104,-0.1336,-0.0337
45.64,-0.3105,0.1674,0.142,-0.0939
45.66,-0.006,0.0433,0.0313,-0.0136
45.68,0.3713,-0.2112,-0.0173,-0.1015
45.7,0.0023,0.0658,0.0733,0.0498
45.72,-0.0196,-0.0048,0.0116,0.0668
45.74,-0.1689,-0.0579,-0.0749,0.1289
45.76,-0.1023,-0.018,-0.0027,0.032
45.78,0.0598,-0.0045,0.0155,0.1939
45.8,0.2172,-0.0801,-0.1759,-0.1326
45.82,-0.0237,-0.0086,-0.0306,-0.1744
45.84,0.1098,0.0113,0.1065,-0.1951
45.86,-0.1653,0.1949,0.0084,0.1756
45.88,-0.3429,0.0317,0.1135,0.1577
45.9,0.1048,-0.0146,0.0755,0.0728
45.92,-0.0354,-0.1325,-0.0056,-0.2327
45.94,-0.0157,-0.1164,-0.0519,-0.2586
45.96,0.2364,-0.1737,0.0026,0.0041
45.98,-0.2258,0.1465,-0.2004,0.1623
46.0,0.149,-0.0483,-0.0698,0.0633
46.02,0.0963,-0.2134,0.2007,-0.0171
46.04,-0.0556,0.066,-0.1391,0.2457
46.06,0.074,0.0557,0.0556,-0.0568
46.08,0.0368,0.031,-0.1314,0.3516
46.1,-0.0146,-0.1252,-0.3115,0.1478
46.12,0.0482,-0.1236,-0.1051,0.0324
46.14,-0.0129,-0.078,-0.0751,0.0105
46.16,0.0413,-0.2268,-0.032,-0.1053
46.18,0.199,-0.1371,0.021,0.3038
46.2,-0.0436,0.0445,0.0232,0.2771
46.22,-0.2103,0.1033,-0.0437,0.2769
46.24,0.0305,0.0339,0.0076,0.2763
46.26,0.0238,0.0476,-0.0289,0.2276
46.28,0.2894,0.1652,-0.0399,0.03
46.3,0.025,0.0203,0.2779,0.0657
46.32,-0.054,-0.1929,0.0724,0.1583
46.34,-0.2225,-0.0498,-0.2925,0.0331
46.36,0.0798,-0.2441,-0.0411,-0.073
46.38,0.0887,-0.0208,0.1275,-0.34
46.4,0.1097,-0.0559,-0.2063,0.0614
46.42,-0.0246,-0.1167,-0.0027,0.1104
46.44,0.2694,0.0034,0.0958,-0.1453
46.46,0.094,0.4273,0.1677,-0.0241
46.48,0.0736,-0.2124,-0.0307,-0.2809
46.5,0.1501,0.1385,0.0568,0.1706
46.52,-0.058,0.0189,-0.0889,-0.0139
46.54,-0.1205,0.0094,0.0219,-0.2796
46.56,-0.0252,-0.0004,0.0047,-0.1982
46.58,-0.1287,0.0217,0.1116,-0.0424
46.6,-0.196,-0.1077,0.0215,0.3267
46.62,-0.147,0.1032,0.0932,-0.0257
46.64,0.0331,0.0833,0.1721,-0.2641
46.66,-0.067,-0.0455,0.0762,-0.2124
46.68,-0.0596,0.2267,0.1794,0.0673
46.7,0.0098,-0.0047,0.0272,-0.2219
46.72,0.0734,0.0217,0.003,0.1618
46.74,-0.0698,-0.0933,-0.0297,-0.2107
46.76,-0.0555,0.1627,-0.156,0.0617
46.78,-0.016,0.0678,-0.0338,0.2852
46.8,-0.1735,0.2032,-0.1458,-0.0261
46.82,0.3358,0.0603,0.1244,-0.0489
46.84,0.0211,0.134,0.0591,-0.0978
46.86,0.1379,0.0699,0.2099,0.1612
46.88,-0.0625,0.0007,-0.0066,-0.0048
46.9,0.0842,0.0667,0.0219,-0.3664
46.92,0.3133,0.1271,-0.0321,0.1318
46.94,-0.0946,-0.0643,-0.1033,0.1747
46.96,-0.1986,0.1608,0.0713,0.1078
46.98,-0.1592,-0.004,0.0134,-0.1961
47.0,0.1912,-0.0423,0.1125,-0.2221
47.02,0.0733,0.1753,0.0801,-0.084
47.04,0.119,0.1087,-0.0122,-0.1106
47.06,0.1629,-0.0863,-0.0111,-0.1697
47.08,0.1576,0.1074,-0.1605,0.1646
47.1,-0.005,-0.103,-0.0888,-0.3319
47.12,0.0139,0.056,-0.1315,0.2684
47.14,0.1015,0.1109,0.0481,-0.0317
47.16,-0.0336,-0.0074,0.1208,0.1629
47.18,0.0693,-0.0066,-0.0359,0.195
47.2,-0.1616,-0.2313,-0.0154,-0.0036
47.22,0.0629,0.1697,-0.0461,-0.1002
47.24,-0.0922,0.0059,-0.0408,0.4637
47.26,0.0545,0.0264,0.0384,0.1731
47.28,-0.2069,0.0115,-0.0678,0.1253
47.3,0.0133,-0.0429,0.0102,0.3322
47.32,0.1547,0.0018,-0.2761,-0.4111
47.34,-0.1221,0.1758,-0.0204,0.3652
47.36,-0.0834,0.1759,-0.0904,-0.0637
47.38,0.1545,-0.1788,-0.0302,0.12
47.4,-0.0247,-0.0928,0.0542,-0.2277
47.42,0.2287,-0.2591,-0.2611,0.3485
47.44,0.0741,0.1543,0.0538,0.2653
47.46,0.1479,0.0025,0.0243,0.0757
47.48,-0.1461,-0.0606,0.1326,-0.339
47.5,0.0813,-0.0019,0.0972,0.1124
47.52,-0.0377,-0.0376,0.0279,-0.0117
47.54,-0.0796,0.0976,0.0865,-0.3881
47.56,0.1577,0.1433,-0.0516,-0.0106
47.58,0.3049,0.0139,-0.2618,0.0206
47.6,0.2727,0.0254,-0.0512,0.2285
47.62,0.1559,0.0029,0.0321,-0.0636
47.64,-0.0864,0.2406,-0.0195,0.0106
47.66,-0.1232,0.0926,-0.1783,-0.1907
47.68,0.0186,0.1414,-0.0814,-0.0768
47.7,-0.2596,-0.2166,-0.1902,0.1373
47.72,-0.003,0.0953,0.0557,-0.0977
47.74,-0.2594,-0.0339,-0.1048,0.1148
47.76,-0.2252,-0.1124,0.1877,-0.042
47.78,-0.1617,-0.1931,-0.0735,-0.0544
47.8,-0.0912,0.3045,-0.0497,-0.0794
47.82,0.0622,-0.0564,0.0756,0.1148
47.84,-0.3158,0.1337,0.0983,-0.1462
47.86,-0.1547,0.1054,-0.0363,-0.1652
47.88,0.0525,-0.26,-0.0527,-0.1754
47.9,0.0077,-0.0663,0.1877,-0.079
47.92,-0.1739,0.1591,-0.0851,0.0488
47.94,0.0639,0.1245,0.0691,-0.0148
47.96,0.102,-0.1187,-0.014,-0.3531
47.98,0.0299,-0.0002,0.0576,-0.1787
48.0,-0.107,0.1387,0.2356,0.503
48.02,0.0345,-0.0035,-0.0209,0.4068
48.04,0.0202,-0.1326,0.1567,0.077
48.06,-0.0855,0.1031,0.1024,0.2045
48.08,0.0245,0.1564,-0.0584,0.2571
48.1,0.1506,-0.027,0.0498,0.1752
48.12,-0.093,-0.1575,-0.2271,-0.1521
48.14,0.103,0.0807,0.3053,-0.06
48.16,-0.408,0.0237,0.1456,0.3061
48.18,-0.0442,0.1262,-0.1691,0.0148
48.2,0.0886,0.0694,-0.0234,0.152
48.22,0.0727,-0.1262,0.1106,0.1878
48.24,-0.0113,0.0526,0.0766,0.055
48.26,0.1439,-0.1456,-0.0329,-0.0736
48.28,-0.0441,0.0869,0.0279,-0.0669
48.3,-0.118,0.0316,0.1747,0.0814
48.32,0.1123,0.0111,-0.0605,0.1938
48.34,0.0212,0.039,-0.0543,-0.1922
48.36,0.221,-0.1689,-0.0612,-0.0331
48.38,0.0634,0.0896,0.0601,0.0326
48.4,-0.0321,0.1334,-0.1923,0.1583
48.42,0.0083,0.2167,0.1148,-0.1178
48.44,0.1776,-0.1056,-0.134,0.0041
48.46,-0.0328,-0.0684,-0.0278,-0.2079
48.48,-0.0607,0.2347,0.1313,-0.0579
48.5,0.0901,-0.1222,0.0657,-0.3536
48.52,0.0076,0.0464,-0.0167,-0.1837
48.54,0.2109,0.1631,0.1632,0.1514
48.56,0.1499,0.0161,0.2195,0.0802
48.58,0.0985,-0.1042,0.0528,-0.1759
48.6,0.093,-0.0499,0.0009,-0.0675
48.62,0.261,0.0612,0.0839,-0.1427
48.64,0.1002,0.1083,0.0538,-0.0485
48.66,0.0382,-0.0722,-0.2039,-0.289
48.68,-0.089,-0.046,-0.1575,0.1716
48.7,0.2879,0.2065,0.0407,-0.1006
48.72,0.0178,-0.0445,0.0319,0.0659
48.74,-0.0746,0.1453,0.0234,0.1244
48.76,0.0339,-0.0381,-0.0767,0.087
48.78,0.0038,-0.1308,0.0142,-0.1175
48.8,-0.0025,-0.0823,-0.1094,-0.1302
48.82,-0.0093,0.1082,0.1992,-0.1216
48.84,0.0981,0.1567,0.0109,-0.0409
48.86,-0.0615,-0.0065,-0.1681,-0.0388
48.88,0.0926,0.1194,0.0531,0.2004
48.9,-0.0123,-0.1418,0.2004,-0.1499
48.92,-0.1089,-0.0343,-0.0008,0.0962
48.94,-0.0665,-0.1225,0.1835,0.1419
48.96,-0.0917,-0.1028,-0.1523,0.0752
48.98,-0.0554,-0.1727,-0.1535,0.0475
49.0,0.0203,0.0294,-0.0372,0.0779
49.02,-0.0141,0.1096,0.0388,0.1574
49.04,-0.0351,0.0136,-0.0864,-0.0183
49.06,0.1496,0.0285,0.0277,-0.1072
49.08,-0.1949,-0.005,-0.1635,-0.2051
49.1,0.1774,0.1342,0.0547,0.3621
49.12,0.0124,0.1221,0.0709,0.2992
49.14,0.187,-0.1198,-0.1726,-0.3463
49.16,0.0475,-0.1707,-0.0237,-0.3075
49.18,0.247,0.0751,-0.0468,-0.1338
49.2,-0.0364,0.2639,0.093,0.0871
49.22,-0.1373,0.1107,0.0274,-0.0123
49.24,-0.18,0.0807,-0.017,0.0993
49.26,-0.0807,-0.0377,0.1509,-0.1527
49.28,0.3019,0.1093,-0.1706,-0.2778
49.3,-0.1414,-0.1863,-0.0263,0.3196
49.32,-0.1127,0.0623,0.0512,-0.066
49.34,-0.0139,0.017,-0.0405,0.1407
49.36,0.233,-0.025,0.1724,-0.0772
49.38,-0.0108,0.1199,0.1115,-0.0312
49.4,-0.0183,0.0583,-0.015,0.0765
49.42,-0.3408,0.1199,-0.103,-0.2113
49.44,0.0586,0.0822,-0.0162,0.1242
49.46,0.1218,-0.1598,0.3115,-0.0529
49.48,-0.2352,-0.1076,-0.1419,0.0273
49.5,-0.0649,0.0335,-0.0021,0.1598
49.52,0.2269,0.0488,-0.1899,0.1029
49.54,-0.0408,0.1887,0.0354,-0.144
49.56,-0.0653,-0.0744,-0.0048,-0.1435
49.58,0.0279,0.0217,-0.0169,-0.1454
49.6,-0.3628,0.0131,-0.1251,-0.0583
49.62,0.0863,0.0081,0.0946,-0.379
49.64,0.0555,-0.0102,0.189,-0.3737
49.66,-0.1954,0.1656,0.0138,0.153
49.68,0.2491,0.1172,-0.0864,-0.0447
49.7,-0.3023,-0.1774,-0.0302,0.0589
49.72,-0.1551,0.0434,-0.0464,0.044
49.74,0.1069,0.0186,0.0683,0.1295
49.76,0.1869,-0.1331,0.1673,0.2107
49.78,0.0092,0.0983,0.0201,0.0733
49.8,-0.2389,0.2211,-0.0964,-0.1238
49.82,0.1387,0.0153,0.1876,0.0397
49.84,0.2282,-0.1058,-0.0824,0.2415
49.86,-0.038,-0.1896,-0.0242,0.1394
49.88,0.146,-0.024,0.1059,-0.0391
49.9,-0.0817,0.1772,-0.1081,-0.1132
49.92,0.1341,0.0641,0.0541,0.3098
49.94,0.0877,0.0636,-0.1105,0.0818
49.96,0.085,0.1322,0.079,-0.0951
49.98,0.1627,0.0838,-0.1912,-0.2441
50.0,-0.1387,0.1622,0.1605,0.188
50.02,-0.1693,-0.0075,-0.06,-0.1158
50.04,0.0935,-0.0463,-0.0065,-0.0765
50.06,0.0411,-0.3245,0.0439,0.0727
50.08,0.166,-0.1227,-0.0652,0.1304
50.1,0.0551,-0.0201,0.1045,-0.1015
50.12,0.0176,0.0089,-0.0174,-0.156
50.14,-0.2354,0.12,0.1908,-0.0438
50.16,0.2889,0.2086,-0.1138,-0.2186
50.18,0.0061,0.0519,0.0414,-0.016
50.2,-0.0072,-0.1675,-0.103,-0.286
50.22,-0.04,-0.0227,0.1993,0.2454
50.24,-0.0934,-0.1163,0.09,0.4665
50.26,0.0724,-0.1658,0.0519,0.0148
50.28,-0.0181,-0.0166,-0.1048,0.1368
50.3,-0.1195,0.1116,-0.1237,0.4079
50.32,-0.1337,0.0211,0.174,-0.0914
50.34,0.2523,0.0658,-0.0787,-0.2147
50.36,-0.2217,-0.1216,0.0656,-0.0348
50.38,-0.1059,-0.1661,-0.087,-0.158
50.4,0.0433,0.0124,-0.0286,0.1502
50.42,-0.0111,-0.1027,-0.1146,-0.0309
50.44,0.1999,0.2445,0.1123,0.0466
50.46,-0.1173,-0.0547,-0.1157,-0.1483
50.48,-0.0591,0.1035,0.247,-0.0875
50.5,-0.0571,-0.0943,0.0829,-0.1443
50.52,-0.1062,0.076,-0.0183,-0.2036
50.54,-0.0718,0.0643,-0.0824,0.1269
50.56,0.0956,-0.0241,0.008,-0.1766
50.58,-0.2194,0.1486,0.0779,0.0294
50.6,0.4282,0.1113,0.2602,0.0769
50.62,-0.1564,0.0657,-0.2682,-0.3035
50.64,0.1749,0.0714,0.1392,-0.2573
50.66,0.1071,0.0436,-0.0365,-0.0657
50.68,0.1965,-0.1099,0.1328,-0.1552
50.7,0.0558,0.278,-0.2061,-0.1255
50.72,-0.0594,-0.0795,-0.0481,-0.2013
50.74,0.3394,0.1358,0.0541,-0.1583
50.76,0.0742,-0.2687,0.1645,0.0156
50.78,-0.0303,0.008,0.0915,-0.0101
50.8,-0.2315,-0.0039,0.1616,-0.2031
50.82,-0.1274,0.1642,0.1312,0.2161
50.84,-0.1691,0.2085,-0.1259,0.4212
50.86,-0.1832,0.1826,0.0047,0.1157
50.88,-0.1236,-0.1215,0.0215,-0.07
50.9,-0.0436,0.0849,0.0527,-0.0486
50.92,0.0776,-0.1418,-0.0644,-0.1082
50.94,0.0557,0.0059,-0.2882,-0.3626
50.96,-0.0012,0.1669,-0.0102,0.2165
50.98,0.2452,-0.0447,0.0708,-0.0269
51.0,0.4096,-0.1677,-0.1723,-0.0701
51.02,0.2652,-0.0976,0.1055,-0.0046
51.04,0.0934,0.0649,-0.0191,0.3469
51.06,0.0108,0.1677,0.0011,-0.4345
51.08,0.1415,0.0356,0.2457,-0.0229
51.1,0.1205,-0.0494,-0.0668,-0.3804
51.12,0.2866,0.0686,-0.1075,0.2746
51.14,0.1813,0.2351,-0.1585,-0.0434
51.16,-0.1025,0.1996,0.0966,0.3095
51.18,-0.0171,0.0916,0.2112,-0.0821
51.2,-0.0464,0.1623,-0.1243,0.0702
51.22,0.2713,-0.0995,-0.0912,0.0508
51.24,0.038,0.1714,0.0501,0.0285
51.26,0.1262,0.013,0.0869,0.3182
51.28,0.1511,-0.1046,-0.1549,0.153
51.3,-0.2335,-0.1154,0.0437,0.2065
51.32,0.3604,0.0613,-0.1195,-0.0808
51.34,0.0545,0.1968,-0.0191,-0.3775
51.36,0.13,-0.0166,-0.0015,0.1654
51.38,0.0156,0.0019,0.0382,0.0941
51.4,0.1914,-0.0093,-0.1191,-0.1586
51.42,-0.3362,-0.1326,-0.0356,-0.1193
51.44,-0.2283,-0.0056,-0.1366,0.2881
51.46,0.1001,-0.2402,0.0714,-0.0204
51.48,0.1856,0.0227,0.2763,0.0711
51.5,-0.2016,0.0633,-0.1063,0.23
51.52,-0.1175,0.1793,-0.0187,-0.2887
51.54,0.0707,-0.0711,-0.1957,0.2996
51.56,-0.0605,-0.2885,0.0674,0.1525
51.58,-0.1465,-0.1849,-0.296,-0.1168
51.6,-0.1788,0.1194,0.0615,-0.0663
51.62,0.0936,0.0063,0.0626,0.0891
51.64,-0.0998,0.0763,0.1016,0.169
51.66,-0.064,-0.0323,-0.0562,0.0551
51.68,-0.073,0.1585,0.0456,0.2129
51.7,-0.0147,-0.222,-0.0171,0.0225
51.72,-0.2407,0.1193,0.1208,0.2094
51.74,-0.0859,-0.1269,0.11,-0.2583
51.76,-0.0295,0.0597,-0.0772,0.1132
51.78,0.1407,-0.0536,0.0041,0.0815
51.8,0.1119,0.1683,0.1063,-0.2629
51.82,0.1521,-0.0053,0.0469,0.2168
51.84,-0.0332,-0.1462,0.0062,0.0165
51.86,0.2061,0.0939,-0.1031,-0.1834
51.88,0.072,-0.0125,0.0675,-0.0695
51.9,0.0347,-0.1685,-0.1903,0.1083
51.92,0.3723,0.2692,-0.0942,-0.2301
51.94,-0.0207,-0.035,-0.1184,-0.1003
51.96,-0.1207,0.1009,0.0645,0.1395
51.98,0.2315,0.2795,-0.0068,0.0067
52.0,-0.025,0.1795,0.2705,0.092
52.02,-0.0832,-0.1476,0.0504,0.3058
52.04,0.0229,0.1777,-0.085,-0.1893
52.06,-0.1676,-0.0276,-0.1685,0.0431
52.08,0.1409,0.1678,0.086,0.1702
52.1,-0.0664,0.0465,-0.0373,-0.0433
52.12,-0.1554,-0.0303,-0.0868,0.057
52.14,0.0801,0.1942,-0.0271,-0.0523
52.16,0.0319,-0.062,0.0704,0.2193
52.18,-0.0188,-0.0231,0.0696,-0.1144
52.2,-0.2155,0.0585,0.2106,0.1346
52.22,-0.0847,-0.209,0.012,0.171
52.24,-0.1819,-0.1158,0.1471,-0.0072
52.26,0.0823,-0.035,-0.1019,0.1003
52.28,0.035,-0.066,0.0027,0.0063
52.3,0.0648,0.1025,0.1168,-0.0051
52.32,-0.0811,-0.1137,0.1062,-0.1876
52.34,-0.0751,0.1941,0.0259,0.1031
52.36,-0.124,0.0662,0.0647,-0.1583
52.38,0.1285,-0.029,-0.0175,0.0032
52.4,-0.1424,0.0336,0.1058,0.0785
52.42,0.3559,-0.0906,0.0213,-0.0625
52.44,0.3402,0.022,-0.0531,-0.2312
52.46,-0.0891,-0.0163,0.1306,-0.0143
52.48,0.177,0.2019,-0.0038,-0.2906
52.5,-0.0409,0.0412,0.1615,0.1433
52.52,-0.0371,-0.1259,0.0033,0.2045
52.54,0.3106,-0.1683,-0.0596,0.1792
52.56,0.0137,0.0469,0.0906,0.1869
52.58,-0.2727,-0.1023,0.1265,-0.0371
52.6,0.1885,0.1331,-0.0181,0.2527
52.62,0.2235,-0.0718,0.1748,0.2066
52.64,0.0431,-0.0434,-0.2322,0.0371
52.66,0.1728,-0.1978,0.2738,0.2437
52.68,0.1902,-0.1362,-0.1683,0.2004
52.7,-0.129,0.0028,-0.0936,-0.0462
52.72,-0.1711,-0.1908,0.0793,-0.0231
52.74,0.0876,-0.0109,-0.0553,0.0637
52.76,-0.1545,-0.0858,-0.1068,-0.1875
52.78,-0.0849,-0.1714,0.0855,0.0655
52.8,-0.1768,0.0135,-0.0485,0.2169
52.82,0.1597,0.1131,-0.0043,-0.1152
52.84,-0.1617,0.1268,0.0346,-0.0415
52.86,-0.0695,0.1618,0.0073,0.0842
52.88,0.1231,0.1061,0.0291,-0.0581
52.9,0.1974,0.203,0.0904,0.1044
52.92,0.0717,-0.0685,0.0863,-0.1025
52.94,-0.1221,-0.068,0.1057,0.0986
52.96,-0.1713,0.1223,0.1383,-0.0396
52.98,-0.1523,0.0321,-0.1069,0.1021
53.0,-0.1278,0.0066,0.0094,0.1273
53.02,0.1757,-0.0382,0.0164,-0.1313
53.04,-0.0275,-0.0571,0.0521,0.0601
53.06,-0.2621,-0.1928,0.0744,-0.1159
53.08,0.0714,0.0233,-0.1525,-0.3479
53.1,0.2143,-0.0679,0.0441,-0.3774
53.12,-0.019,-0.1003,0.0335,0.0464
53.14,0.1777,-0.0144,0.2189,-0.154
53.16,-0.028,-0.1122,-0.1268,0.0908
53.18,0.0225,-0.1188,0.1892,-0.22
53.2,0.2677,0.0591,-0.1485,-0.3076
53.22,0.1682,0.0557,0.0748,0.0046
53.24,0.117,0.1654,0.0119,-0.1672
53.26,0.0782,-0.0095,0.2479,0.2524
53.28,-0.1828,0.0094,-0.3519,0.0623
53.3,0.0709,0.2587,0.1037,0.0014
53.32,-0.0543,0.1178,0.0012,0.4419
53.34,0.2541,-0.1154,0.0503,0.1606
53.36,-0.138,0.0477,-0.0394,0.0963
53.38,-0.0108,-0.0319,0.2251,0.2939
53.4,0.1698,0.026,-0.0396,0.0764
53.42,0.1419,0.1421,0.0767,-0.061
53.44,-0.0867,0.0761,-0.0153,-0.0067
53.46,-0.2615,-0.1997,0.182,-0.2354
53.48,0.4698,-0.0207,0.0119,-0.073
53.5,0.0832,0.014,-0.0191,0.2123
53.52,-0.038,0.234,-0.1999,0.0991
53.54,-0.0991,0.1345,-0.0744,-0.066
53.56,0.1158,0.1704,-0.1029,0.1313
53.58,-0.1665,-0.0755,0.2283,0.0774
53.6,0.0973,0.1645,-0.1755,-0.2332
53.62,0.0193,-0.0703,0.2252,0.2135
53.64,-0.0111,-0.0109,0.2356,0.0068
53.66,0.1885,-0.0482,0.0543,0.2093
53.68,-0.0189,-0.102,-0.1512,-0.2184
53.7,0.0076,-0.1257,0.0876,-0.1847
53.72,0.0651,-0.0686,0.0586,0.1198
53.74,-0.0562,-0.1125,0.0169,0.0917
53.76,0.0457,-0.0858,0.0039,-0.0498
53.78,-0.1509,-0.0236,0.1496,0.0879
53.8,0.1742,0.0808,0.1025,-0.0108
53.82,-0.2495,-0.2527,-0.0168,-0.1297
53.84,0.198,-0.1854,-0.0807,0.2935
53.86,-0.0751,-0.0501,0.0403,0.1946
53.88,-0.0179,0.0037,-0.0946,-0.132
53.9,-0.2217,-0.1272,-0.0131,-0.1607
53.92,0.0294,-0.0406,-0.1447,-0.0464
53.94,0.0021,-0.0382,-0.0106,-0.2539
53.96,-0.0578,-0.1161,0.2331,0.0073
53.98,0.0115,0.0563,0.1029,0.045
54.0,0.0724,0.0843,-0.1765,0.0711
54.02,0.0157,-0.0636,-0.0051,0.0262
54.04,0.1438,0.0221,0.0457,-0.1354
54.06,-0.0477,-0.0855,-0.0866,0.2172
54.08,-0.0254,0.0425,-0.0779,-0.0107
54.1,0.1125,0.0909,-0.0643,-0.3253
54.12,-0.0473,0.0897,-0.2281,-0.1424
54.14,-0.2618,0.2005,0.2063,-0.2192
54.16,0.1134,-0.0508,-0.1695,0.1286
54.18,0.1923,0.0932,-0.0136,0.1482
54.2,0.2078,0.0091,0.1073,0.1788
54.22,0.1034,-0.0055,0.3228,-0.4093
54.24,0.4519,0.124,0.1126,0.0382
54.26,-0.1158,-0.198,-0.142,-0.135
54.28,0.2571,-0.1136,0.1268,0.1523
54.3,0.0061,-0.0024,-0.1472,-0.3657
54.32,0.1333,0.0899,0.059,-0.1209
54.34,0.2772,0.0312,-0.0189,-0.0994
54.36,-0.1192,-0.0197,-0.1981,-0.0252
54.38,-0.0427,0.0131,-0.0348,0.0178
54.4,0.1686,0.3093,0.0606,0.0049
54.42,0.1175,0.0527,-0.0491,-0.0687
54.44,-0.1092,-0.2065,-0.1326,0.3299
54.46,-0.1663,0.0032,0.0686,-0.0379
54.48,-0.0353,0.048,-0.1377,0.1573
54.5,0.0513,0.0366,-0.0576,-0.0415
54.52,-0.06,0.0048,0.2085,-0.1366
54.54,-0.0927,0.0685,-0.1114,0.1145
54.56,-0.2507,0.3774,-0.0811,0.111
