sample_id,phase,station,split,reference_time_s,action,risk,selected_time_s,auto_capable,verdict
XO.WD70..HH.2018.07.26.10.54.53,P,WD70,main,44.99,ROUTE,21.3,44.93,True,correct
XO.LA29..HH.2018.07.26.11.38.26,S,LA29,holdout,45.0,ABSTAIN,6.0,,False,no_pick
XO.LA29..HH.2018.07.26.08.11.03,P,LA29,main,45.0,FUSE,1.0,46.515,True,wrong
XO.LA29..HH.2018.07.26.08.11.03,S,LA29,main,57.43,FUSE,1.0,57.36,True,correct
XO.LA26..HH.2018.07.26.08.11.23,S,LA26,main,45.0,ABSTAIN,6.3,,False,no_pick
XO.WD50..HH.2018.07.26.15.26.07,P,WD50,main,45.0,ROUTE,21.3,44.95,True,correct
XO.WD50..HH.2018.07.26.15.26.07,S,WD50,main,67.02,ROUTE,21.3,67.42,True,correct
XO.LD38..HH.2018.07.26.15.26.05,P,LD38,main,44.99,ROUTE,21.3,45.07,True,correct
XO.LD38..HH.2018.07.26.15.26.05,S,LD38,main,65.62,ROUTE,21.3,65.69,True,correct
XO.LA25..HH.2018.07.27.17.13.11,P,LA25,holdout,44.99,ROUTE,22.8,45.02,True,correct
XO.LA25..HH.2018.07.27.17.13.11,S,LA25,holdout,77.24,ROUTE,22.8,77.33,True,correct
XO.WD51..HH.2018.07.27.17.13.32,S,WD51,main,44.99,ROUTE,26.3,44.68,True,correct
XO.LA23..HH.2018.07.27.17.13.42,S,LA23,main,45.0,ABSTAIN,48.3,,False,no_pick
XO.LA39..HH.2018.07.27.22.32.01,P,LA39,main,45.0,FUSE,1.0,45.02,True,correct
XO.LA39..HH.2018.07.27.22.32.01,S,LA39,main,68.46,FUSE,1.0,68.39,True,correct
XO.WD56..HH.2018.07.27.22.32.10,P,WD56,holdout,45.0,ABSTAIN,21.3,,False,no_pick
XO.WD46..HH.2018.07.27.00.53.08,P,WD46,main,45.0,ROUTE,27.3,105.64,True,wrong
XO.WD70..HH.2018.07.27.00.53.16,P,WD70,holdout,45.0,ROUTE,21.3,45.02,True,correct
XO.WD70..HH.2018.07.27.00.53.16,S,WD70,holdout,59.18,ROUTE,21.3,60.26,True,wrong
XO.WD54..HH.2018.07.27.00.53.02,P,WD54,main,45.0,ABSTAIN,27.8,,False,no_pick
XO.WD54..HH.2018.07.27.00.53.02,S,WD54,main,49.69,ABSTAIN,27.8,,False,no_pick
XO.WS72..HH.2018.07.27.12.47.55,P,WS72,holdout,44.99,ROUTE,31.3,44.91,True,correct
XO.WD50..HH.2018.07.27.13.49.07,P,WD50,main,45.0,ROUTE,21.3,45.08,True,correct
XO.WD50..HH.2018.07.27.13.49.07,S,WD50,main,66.28,ROUTE,21.3,66.56,True,correct
XO.WD70..HH.2018.07.27.14.45.35,P,WD70,main,44.99,ROUTE,31.3,45.03,True,correct
XO.WD70..HH.2018.07.27.14.45.35,S,WD70,main,60.82,ROUTE,31.3,60.82,True,correct
XO.WS72..HH.2018.07.27.14.45.38,P,WS72,main,44.99,ROUTE,21.3,45.04,True,correct
XO.WS72..HH.2018.07.27.14.45.38,S,WS72,main,62.39,ROUTE,21.3,62.63,True,correct
XO.LT07..HH.2018.07.27.17.42.34,S,LT07,main,44.99,ROUTE,38.5,44.84,True,correct
XO.LT20..HH.2018.07.27.20.02.37,P,LT20,main,44.99,ABSTAIN,44.8,,False,no_pick
XO.LT20..HH.2018.07.27.20.02.37,S,LT20,main,52.82,ROUTE,21.3,52.65,True,correct
XO.LD45..HH.2018.07.28.12.21.53,P,LD45,holdout,44.99,FUSE,2.8,44.865,True,correct
XO.LT13..HH.2018.07.28.12.21.57,P,LT13,main,44.99,FUSE,13.3,44.98,True,correct
XO.LT13..HH.2018.07.28.12.21.57,S,LT13,main,56.9,FUSE,13.3,57.66,True,correct
XO.LA33..HH.2018.07.28.12.21.59,P,LA33,holdout,44.99,ABSTAIN,5.0,,False,no_pick
XO.LA33..HH.2018.07.28.12.21.59,S,LA33,holdout,58.36,FUSE,0.0,58.52,True,correct
XO.WD50..HH.2018.07.28.03.44.40,P,WD50,holdout,44.99,ROUTE,21.3,44.97,True,correct
XO.WD50..HH.2018.07.28.03.44.40,S,WD50,holdout,62.09,ROUTE,21.3,62.02,True,correct
XO.WS72..HH.2018.07.28.03.44.35,P,WS72,main,45.0,ROUTE,31.3,44.93,True,correct
XO.WS72..HH.2018.07.28.03.44.35,S,WS72,main,58.7,ROUTE,31.3,59.36,True,correct
XO.LT20..HH.2018.07.28.05.28.40,P,LT20,holdout,45.0,ROUTE,31.3,,True,no_pick
XO.WD70..HH.2018.07.28.06.04.54,P,WD70,main,44.99,ROUTE,21.3,45.75,True,wrong
XO.WD54..HH.2018.07.28.06.04.55,S,WD54,main,44.99,ROUTE,21.3,44.99,True,correct
XO.LA39..HH.2018.07.28.06.14.22,P,LA39,main,45.0,ABSTAIN,11.0,,False,no_pick
XO.LA39..HH.2018.07.28.06.14.22,S,LA39,main,59.69,FUSE,18.3,59.72,True,correct
XO.LT06..HH.2018.07.29.12.23.19,P,LT06,main,45.0,FUSE,4.3,44.985,True,correct
XO.LT06..HH.2018.07.29.12.23.19,S,LT06,main,60.3,FUSE,4.3,60.19,True,correct
XO.WS71..HH.2018.07.29.12.23.26,P,WS71,main,45.0,FUSE,2.8,45.04,True,correct
XO.WS71..HH.2018.07.29.12.23.26,S,WS71,main,67.88,ROUTE,21.3,67.47,True,correct
XO.LT14..HH.2018.07.29.12.23.33,P,LT14,holdout,45.0,FUSE,9.3,45.07,True,correct
XO.LT12..HH.2018.07.29.12.23.36,P,LT12,main,45.0,FUSE,1.0,44.99,True,correct
XO.WD54..HH.2018.07.29.12.16.32,P,WD54,holdout,45.0,ABSTAIN,44.8,,False,no_pick
XO.WD54..HH.2018.07.29.12.16.32,S,WD54,holdout,50.84,ROUTE,21.3,50.75,True,correct
XO.LT07..HH.2018.07.30.11.33.29,P,LT07,main,45.0,ABSTAIN,5.0,,False,no_pick
XO.LT07..HH.2018.07.30.11.33.29,S,LT07,main,53.26,FUSE,0.0,53.1,True,correct
XO.LA30..HH.2018.07.30.11.33.47,P,LA30,main,44.99,FUSE,6.0,44.93,True,correct
XO.LA32..HH.2018.07.30.11.33.50,P,LA32,main,45.0,FUSE,5.0,44.96,True,correct
XO.LA32..HH.2018.07.30.11.33.50,S,LA32,main,69.41,FUSE,17.3,69.555,True,correct
XO.WD58..HH.2018.07.30.11.33.55,P,WD58,holdout,44.99,ROUTE,21.3,44.98,True,correct
XO.WD58..HH.2018.07.30.11.33.55,S,WD58,holdout,73.15,ROUTE,21.3,72.55,True,correct
XO.LT15..HH.2018.07.30.11.34.05,S,LT15,holdout,45.0,FUSE,1.3,45.39,True,correct
XO.WS75..HH.2018.07.30.11.34.05,P,WS75,main,44.99,ROUTE,36.3,45.03,True,correct
XO.WS75..HH.2018.07.30.11.34.05,S,WS75,main,80.62,ROUTE,36.3,80.53,True,correct
XO.WS72..HH.2018.07.30.23.50.10,P,WS72,main,44.99,ROUTE,21.3,44.94,True,correct
XO.WS72..HH.2018.07.30.23.50.10,S,WS72,main,60.58,ROUTE,21.3,61.11,True,correct
XO.WS71..HH.2018.07.30.23.50.19,P,WS71,main,44.99,ABSTAIN,26.3,,False,no_pick
XO.LD41..HH.2018.07.30.23.50.28,P,LD41,main,44.99,ROUTE,26.3,45.17,True,correct
XO.WD53..HH.2018.07.30.12.27.58,P,WD53,main,45.0,ROUTE,36.3,44.54,True,correct
XO.WS71..HH.2018.07.30.12.28.04,S,WS71,main,45.0,ROUTE,46.3,,True,no_pick
XO.LT01..HH.2018.07.31.12.25.28,P,LT01,holdout,45.0,FUSE,10.0,28.24,True,wrong
XO.LD38..HH.2018.07.31.12.25.39,S,LD38,main,45.0,ROUTE,31.3,44.68,True,correct
XO.WD57..HH.2018.07.31.12.25.44,P,WD57,main,45.0,ROUTE,21.3,44.95,True,correct
XO.WD46..HH.2018.07.31.12.44.00,P,WD46,main,44.99,ABSTAIN,50.0,,False,no_pick
XO.WS72..HH.2018.07.31.12.44.12,P,WS72,main,44.99,ROUTE,31.3,44.93,True,correct
XO.WS72..HH.2018.07.31.12.44.12,S,WS72,main,60.51,ROUTE,31.3,107.14,True,wrong
XO.LA39..HH.2018.07.31.06.49.44,P,LA39,main,45.0,ABSTAIN,5.0,,False,no_pick
XO.LA39..HH.2018.07.31.06.49.44,S,LA39,main,59.88,FUSE,0.0,59.9,True,correct
XO.WD57..HH.2018.07.31.06.59.56,P,WD57,main,44.99,ROUTE,26.3,44.99,True,correct
XO.WD57..HH.2018.07.31.06.59.56,S,WD57,main,77.2,ROUTE,26.3,77.88,True,correct
XO.WD70..HH.2018.07.31.06.59.30,P,WD70,holdout,44.99,ROUTE,31.3,44.83,True,correct
XO.WD70..HH.2018.07.31.06.59.30,S,WD70,holdout,58.65,ROUTE,31.3,58.73,True,correct
XO.WD48..HH.2018.07.31.06.59.34,P,WD48,main,44.99,ABSTAIN,7.8,,False,no_pick
XO.WD48..HH.2018.07.31.06.59.34,S,WD48,main,61.67,ROUTE,21.3,62.02,True,correct
XO.WD49..HH.2018.07.31.06.59.43,P,WD49,main,44.99,ROUTE,21.3,44.46,True,wrong
XO.LA39..HH.2018.07.31.07.01.07,S,LA39,holdout,45.0,ABSTAIN,6.0,,False,no_pick
XO.WS71..HH.2018.07.31.07.01.27,S,WS71,main,45.0,ROUTE,31.3,45.62,True,correct
XO.WD70..HH.2018.07.31.07.03.13,S,WD70,main,45.0,ROUTE,41.3,44.83,True,correct
XO.WD49..HH.2018.07.31.09.40.21,P,WD49,main,45.0,ROUTE,26.3,44.45,True,wrong
XO.WD46..HH.2018.07.31.09.59.37,P,WD46,main,45.0,ABSTAIN,22.3,,False,no_pick
XO.WD48..HH.2018.07.31.09.59.54,P,WD48,main,44.99,ROUTE,21.3,44.89,True,correct
XO.WD48..HH.2018.07.31.09.59.54,S,WD48,main,62.27,ROUTE,21.3,62.1,True,correct
XO.WD57..HH.2018.07.31.10.03.11,P,WD57,main,45.0,ROUTE,26.3,45.02,True,correct
XO.LA39..HH.2018.07.31.11.43.28,S,LA39,main,45.0,FUSE,10.0,44.97,True,correct
XO.WD51..HH.2018.07.31.11.50.35,P,WD51,main,45.0,ROUTE,31.3,45.09,True,correct
XO.WD51..HH.2018.07.31.11.50.35,S,WD51,main,65.67,ROUTE,31.3,66.11,True,correct
XO.WS72..HH.2018.07.31.12.34.17,S,WS72,holdout,44.99,ROUTE,31.3,109.86,True,wrong
XO.WS71..HH.2018.07.31.12.34.35,S,WS71,main,44.99,ROUTE,26.3,109.85,True,wrong
XO.WD48..HH.2018.07.31.13.23.26,P,WD48,main,44.99,ABSTAIN,12.8,,False,no_pick
XO.WD48..HH.2018.07.31.13.23.26,S,WD48,main,61.85,ROUTE,26.3,62.26,True,correct
XO.LD41..HH.2018.07.31.13.24.04,S,LD41,main,45.0,ROUTE,21.3,45.47,True,correct
XO.WS72..HH.2018.07.31.13.48.03,S,WS72,main,45.0,ROUTE,21.3,44.97,True,correct
XO.LA39..HH.2018.07.31.13.47.46,P,LA39,main,45.0,FUSE,1.0,45.13,True,correct
XO.LA39..HH.2018.07.31.13.47.46,S,LA39,main,60.38,FUSE,1.0,60.25,True,correct
XO.LT07..HH.2018.07.31.14.34.07,P,LT07,main,44.99,FUSE,0.0,44.93,True,correct
XO.LT07..HH.2018.07.31.14.34.07,S,LT07,main,53.85,FUSE,0.0,53.87,True,correct
XO.LT12..HH.2018.07.31.14.34.22,P,LT12,main,45.0,FUSE,1.0,44.93,True,correct
XO.LT12..HH.2018.07.31.14.34.22,S,LT12,main,65.08,FUSE,1.0,64.89,True,correct
XO.WD57..HH.2018.07.31.14.34.27,P,WD57,holdout,44.99,ROUTE,26.3,44.96,True,correct
XO.WD57..HH.2018.07.31.14.34.27,S,WD57,holdout,69.64,ROUTE,26.3,69.4,True,correct
XO.WS72..HH.2018.07.31.14.34.33,P,WS72,main,44.99,ROUTE,21.3,44.89,True,correct
XO.WS72..HH.2018.07.31.14.34.33,S,WS72,main,73.83,ROUTE,21.3,73.7,True,correct
XO.LA33..HH.2018.07.31.14.34.33,P,LA33,main,44.99,ABSTAIN,6.0,,False,no_pick
XO.LA39..HH.2018.07.31.14.32.05,P,LA39,main,45.0,FUSE,1.0,45.07,True,correct
XO.LA39..HH.2018.07.31.14.32.05,S,LA39,main,57.03,FUSE,1.0,57.18,True,correct
XO.WD51..HH.2018.07.31.17.09.43,P,WD51,main,45.0,ROUTE,21.3,45.0,True,correct
XO.WD51..HH.2018.07.31.17.09.43,S,WD51,main,70.69,ROUTE,21.3,71.06,True,correct
XO.WD70..HH.2018.07.31.17.09.31,P,WD70,main,44.99,ROUTE,21.3,44.95,True,correct
XO.WD70..HH.2018.07.31.17.09.31,S,WD70,main,62.03,ROUTE,21.3,62.09,True,correct
XO.WD49..HH.2018.07.31.17.09.48,P,WD49,main,45.0,ROUTE,31.3,44.67,True,correct
XO.WD48..HH.2018.07.31.23.43.46,S,WD48,main,44.99,ROUTE,26.3,45.04,True,correct
XO.LD40..HH.2018.07.01.15.44.41,P,LD40,holdout,45.0,ROUTE,21.3,43.49,True,wrong
XO.LD40..HH.2018.07.01.15.44.41,S,LD40,holdout,70.62,ROUTE,21.3,69.61,True,wrong
XO.LA39..HH.2018.07.01.15.44.48,S,LA39,main,44.99,FUSE,0.0,45.22,True,correct
XO.LA39..HH.2018.07.02.10.27.32,P,LA39,main,45.0,ABSTAIN,47.0,,False,no_pick
XO.LA39..HH.2018.07.02.10.27.32,S,LA39,main,59.25,FUSE,10.0,59.305,True,correct
XO.LD45..HH.2018.07.07.12.17.44,P,LD45,main,44.99,ROUTE,21.3,44.93,True,correct
XO.LD45..HH.2018.07.07.12.17.44,S,LD45,main,63.67,ROUTE,21.3,63.62,True,correct
XO.LT16..HH.2018.07.07.12.17.52,P,LT16,main,45.0,FUSE,5.0,44.93,True,correct
XO.LA34..HH.2018.07.07.12.17.52,P,LA34,main,45.0,ABSTAIN,5.0,,False,no_pick
XO.LA34..HH.2018.07.07.12.17.52,S,LA34,main,69.43,FUSE,0.0,68.78,True,correct
XO.LA33..HH.2018.07.07.12.17.55,P,LA33,main,44.99,ABSTAIN,5.0,,False,no_pick
XO.LA28..HH.2018.07.07.12.18.05,P,LA28,main,44.99,FUSE,14.3,44.98,True,correct
XO.LA39..HH.2018.07.12.06.51.24,P,LA39,main,45.0,FUSE,0.0,44.96,True,correct
XO.LA39..HH.2018.07.12.06.51.24,S,LA39,main,59.47,FUSE,0.0,59.44,True,correct
XO.LT01..HH.2018.07.12.06.51.58,S,LT01,holdout,45.0,FUSE,12.3,45.04,True,correct
XO.LD40..HH.2018.07.13.11.58.35,S,LD40,main,45.0,ROUTE,21.3,44.1,True,correct
XO.LT01..HH.2018.07.15.22.56.46,S,LT01,main,45.0,ABSTAIN,28.3,,False,no_pick
XO.LA39..HH.2018.07.21.22.22.28,S,LA39,main,44.99,FUSE,6.0,45.24,True,correct
XO.WS72..HH.2018.07.25.11.33.25,P,WS72,holdout,44.99,ROUTE,21.3,44.94,True,correct
XO.WS72..HH.2018.07.25.11.33.25,S,WS72,holdout,62.62,ROUTE,21.3,62.82,True,correct
XO.WD48..HH.2018.07.25.11.33.25,P,WD48,main,44.99,ROUTE,26.3,44.91,True,correct
XO.WD48..HH.2018.07.25.11.33.25,S,WD48,main,63.22,ROUTE,26.3,63.54,True,correct
XO.WD51..HH.2018.07.25.11.33.33,P,WD51,main,44.99,ROUTE,21.3,44.87,True,correct
XO.WD51..HH.2018.07.25.11.33.33,S,WD51,main,67.98,ROUTE,21.3,68.0,True,correct
XO.WD49..HH.2018.07.25.11.33.38,P,WD49,holdout,44.99,ROUTE,26.3,44.47,True,wrong
XO.LD38..HH.2018.07.25.11.33.48,S,LD38,main,45.0,ROUTE,21.3,44.91,True,correct
XO.LT01..HH.2018.07.25.11.33.54,S,LT01,main,44.99,FUSE,11.0,45.6,True,correct
XO.LA33..HH.2018.07.26.07.31.37,P,LA33,holdout,45.0,FUSE,0.0,45.02,True,correct
XO.LA33..HH.2018.07.26.07.31.37,S,LA33,holdout,58.09,FUSE,0.0,57.94,True,correct
XO.LT13..HH.2018.07.26.07.31.29,P,LT13,main,44.99,FUSE,6.3,44.92,True,correct
XO.LT13..HH.2018.07.26.07.31.29,S,LT13,main,51.9,FUSE,18.6,51.98,True,correct
XO.WS74..HH.2018.07.26.07.31.39,P,WS74,main,44.99,ROUTE,21.3,44.87,True,correct
XO.LT04..HH.2018.07.01.20.57.50,P,LT04,main,44.99,ABSTAIN,47.0,,False,no_pick
XO.LD40..HH.2018.07.01.21.11.45,S,LD40,main,44.99,ROUTE,26.3,46.97,True,wrong
XO.LA21..HH.2018.07.02.10.35.26,P,LA21,main,44.99,FUSE,4.3,43.675,True,wrong
XO.LA21..HH.2018.07.02.10.35.26,S,LA21,main,54.08,ABSTAIN,41.3,,False,no_pick
XO.LA26..HH.2018.07.02.10.35.32,P,LA26,main,45.0,FUSE,1.0,45.02,True,correct
XO.LT07..HH.2018.07.02.10.35.41,P,LT07,main,45.0,ROUTE,23.5,113.49,True,wrong
XO.LT13..HH.2018.07.03.07.10.15,P,LT13,main,44.99,ABSTAIN,18.6,,False,no_pick
XO.LT01..HH.2018.07.04.17.33.43,S,LT01,main,45.0,FUSE,17.3,45.035,True,correct
XO.LT07..HH.2018.07.05.00.42.23,P,LT07,holdout,44.99,FUSE,6.0,59.02,True,wrong
XO.LA39..HH.2018.07.05.00.42.49,S,LA39,main,44.99,ABSTAIN,53.0,,False,no_pick
XO.LA29..HH.2018.07.05.19.54.01,S,LA29,holdout,45.0,FUSE,1.3,46.34,True,wrong
XO.LT10..HH.2018.07.06.20.10.30,P,LT10,main,45.0,FUSE,1.3,44.95,True,correct
XO.LT10..HH.2018.07.06.20.10.30,S,LT10,main,55.94,FUSE,1.3,55.76,True,correct
XO.LT06..HH.2018.07.06.20.10.34,S,LT06,main,45.0,ABSTAIN,14.3,,False,no_pick
XO.LT04..HH.2018.07.07.07.33.12,P,LT04,main,44.99,FUSE,13.3,44.935,True,correct
XO.LT04..HH.2018.07.07.07.33.12,S,LT04,main,55.42,FUSE,1.0,54.96,True,correct
XO.LD45..HH.2018.07.10.18.47.50,P,LD45,main,44.99,ROUTE,21.3,44.89,True,correct
XO.LA33..HH.2018.07.10.18.48.03,P,LA33,holdout,44.99,FUSE,16.0,45.08,True,correct
XO.LT16..HH.2018.07.11.19.47.18,P,LT16,holdout,45.0,FUSE,0.0,45.01,True,correct
XO.LT20..HH.2018.07.11.07.07.38,S,LT20,main,44.99,ROUTE,21.3,45.14,True,correct
XO.LT12..HH.2018.07.11.07.07.41,S,LT12,main,45.0,FUSE,0.0,45.02,True,correct
XO.LD45..HH.2018.07.11.07.07.50,S,LD45,main,44.99,ROUTE,21.3,44.82,True,correct
XO.LA32..HH.2018.07.11.07.07.52,S,LA32,main,44.99,FUSE,1.0,45.02,True,correct
XO.LT16..HH.2018.07.12.04.09.09,P,LT16,main,45.0,FUSE,5.8,44.95,True,correct
XO.LT16..HH.2018.07.12.04.09.09,S,LT16,main,50.84,FUSE,5.8,50.86,True,correct
XO.LD40..HH.2018.07.15.02.04.38,S,LD40,main,44.99,ROUTE,31.3,,True,no_pick
XO.LA39..HH.2018.07.20.18.44.31,P,LA39,main,44.99,FUSE,1.0,45.21,True,correct
XO.LA39..HH.2018.07.20.18.44.31,S,LA39,main,64.07,FUSE,13.3,63.285,True,correct
XO.WD46..HH.2018.07.14.19.25.48,P,WD46,main,44.99,ABSTAIN,21.3,,False,no_pick
XO.LA39..HH.2018.07.18.02.49.23,P,LA39,main,44.99,FUSE,13.3,45.16,True,correct
XO.LA39..HH.2018.07.18.02.49.23,S,LA39,main,63.92,FUSE,1.0,63.73,True,correct
XO.LT13..HH.2018.07.18.13.01.43,P,LT13,main,44.99,FUSE,6.3,44.775,True,correct
XO.LT13..HH.2018.07.21.00.02.15,P,LT13,holdout,44.99,FUSE,1.3,45.15,True,correct
XO.LT13..HH.2018.07.21.00.02.15,S,LT13,holdout,56.07,FUSE,1.3,57.0,True,correct
XO.WD69..HH.2018.07.21.15.15.02,P,WD69,main,44.99,ROUTE,21.3,44.93,True,correct
XO.WD69..HH.2018.07.21.15.15.02,S,WD69,main,57.42,ROUTE,21.3,56.93,True,correct
XO.LT17..HH.2018.07.21.15.15.02,P,LT17,main,44.99,FUSE,0.0,44.995,True,correct
XO.WS75..HH.2018.07.21.15.15.13,S,WS75,main,44.99,ROUTE,26.3,44.8,True,correct
XO.WS75..HH.2018.07.22.02.53.35,P,WS75,main,45.0,ROUTE,21.3,44.79,True,correct
XO.LT01..HH.2018.07.22.22.51.51,S,LT01,main,44.99,FUSE,10.0,44.885,True,correct
XO.LA39..HH.2018.07.22.22.51.22,P,LA39,main,45.0,FUSE,1.0,44.98,True,correct
XO.LA39..HH.2018.07.22.22.51.22,S,LA39,main,58.77,FUSE,1.0,58.78,True,correct
XO.WD67..HH.2018.07.24.19.14.03,P,WD67,main,45.0,ROUTE,21.3,44.92,True,correct
XO.WD67..HH.2018.07.24.19.14.03,S,WD67,main,56.18,ROUTE,21.3,56.57,True,correct
XO.WD53..HH.2018.07.25.00.59.51,P,WD53,main,44.99,ROUTE,26.3,44.95,True,correct
XO.WD57..HH.2018.07.25.00.59.51,P,WD57,main,45.0,ROUTE,31.3,43.49,True,wrong
XO.LT15..HH.2018.07.25.03.30.53,P,LT15,main,45.0,FUSE,28.6,45.005,True,correct
XO.LT15..HH.2018.07.25.03.30.53,S,LT15,main,49.89,FUSE,16.3,49.76,True,correct
XO.LT14..HH.2018.07.25.03.31.03,P,LT14,main,44.99,ABSTAIN,22.8,,False,no_pick
XO.WD54..HH.2018.07.25.08.22.55,P,WD54,main,44.99,ABSTAIN,50.0,,False,no_pick
XO.LD44..HH.2018.07.25.17.26.25,P,LD44,holdout,44.99,ROUTE,26.3,45.04,True,correct
XO.LD44..HH.2018.07.25.17.26.25,S,LD44,holdout,50.68,ROUTE,26.3,50.73,True,correct
XO.WD69..HH.2018.07.25.22.03.55,P,WD69,holdout,44.99,ROUTE,21.3,44.83,True,correct
XO.WD69..HH.2018.07.25.22.03.55,S,WD69,holdout,53.6,ROUTE,21.3,53.93,True,correct
XO.WS74..HH.2018.07.25.22.03.59,P,WS74,main,44.99,ROUTE,26.3,46.97,True,wrong
XO.WD68..HH.2018.07.25.22.04.06,P,WD68,main,44.99,ROUTE,26.3,44.89,True,correct
XO.WD68..HH.2018.07.25.22.04.06,S,WD68,main,62.23,ROUTE,26.3,62.42,True,correct
XO.LA33..HH.2018.07.25.22.04.29,S,LA33,main,45.0,FUSE,1.0,45.19,True,correct
XO.LD36..HH.2018.07.25.06.12.34,P,LD36,main,44.99,ROUTE,36.3,44.81,True,correct
XO.LD36..HH.2018.07.25.06.12.34,S,LD36,main,79.85,ROUTE,36.3,80.03,True,correct
XO.LA28..HH.2018.07.25.06.12.35,P,LA28,holdout,44.99,FUSE,19.3,45.0,True,correct
XO.WD56..HH.2018.07.25.06.12.38,P,WD56,main,45.0,ROUTE,36.3,44.57,True,correct
XO.LA23..HH.2018.07.25.06.12.38,P,LA23,main,45.0,ABSTAIN,28.6,,False,no_pick
XO.LT16..HH.2018.07.25.06.13.01,S,LT16,main,45.0,ABSTAIN,47.8,,False,no_pick
XO.WD61..HH.2018.07.25.14.10.24,P,WD61,main,45.0,ROUTE,21.3,44.99,True,correct
XO.LT01..HH.2018.07.26.13.34.31,S,LT01,main,44.99,FUSE,10.0,45.245,True,correct
XO.LA39..HH.2018.07.26.17.39.25,P,LA39,main,45.0,FUSE,13.3,44.755,True,correct
XO.LA39..HH.2018.07.26.17.39.25,S,LA39,main,59.32,FUSE,1.0,60.03,True,correct
XO.LD40..HH.2018.07.26.17.39.51,S,LD40,main,45.0,ROUTE,21.3,45.88,True,correct
XO.LA33..HH.2018.07.26.19.18.07,S,LA33,holdout,44.99,FUSE,1.0,45.08,True,correct
XO.WD64..HH.2018.07.26.19.17.55,P,WD64,main,44.99,ABSTAIN,21.3,,False,no_pick
XO.WS74..HH.2018.07.26.19.18.04,S,WS74,main,44.99,ROUTE,21.3,45.4,True,correct
XO.WD70..HH.2018.07.26.21.48.46,P,WD70,holdout,45.0,ROUTE,21.3,45.0,True,correct
XO.WD70..HH.2018.07.26.21.48.46,S,WD70,holdout,63.27,ROUTE,21.3,59.9,True,wrong
XO.WS72..HH.2018.07.26.21.48.50,P,WS72,main,44.99,ROUTE,26.3,44.95,True,correct
XO.WS72..HH.2018.07.26.21.48.50,S,WS72,main,65.24,ROUTE,26.3,65.8,True,correct
XO.WD49..HH.2018.07.26.21.49.02,P,WD49,holdout,45.0,ROUTE,21.3,45.12,True,correct
XO.WD49..HH.2018.07.26.21.49.02,S,WD49,holdout,73.3,ROUTE,21.3,73.62,True,correct
XO.WS72..HH.2018.07.26.07.31.27,P,WS72,holdout,44.99,ROUTE,36.3,44.89,True,correct
XO.WS72..HH.2018.07.26.07.31.27,S,WS72,holdout,59.75,ROUTE,36.3,98.1,True,wrong
XO.LD45..HH.2018.07.27.05.54.23,P,LD45,main,44.99,ROUTE,26.3,44.56,True,correct
XO.WD69..HH.2018.07.27.17.19.03,P,WD69,main,44.99,ROUTE,26.3,44.81,True,correct
XO.LD41..HH.2018.07.27.17.27.32,P,LD41,main,44.99,ROUTE,21.3,44.85,True,correct
XO.LD41..HH.2018.07.27.17.27.32,S,LD41,main,59.43,ROUTE,21.3,59.35,True,correct
XO.LD36..HH.2018.07.27.17.28.15,S,LD36,main,44.99,ROUTE,26.3,44.97,True,correct
XO.LD38..HH.2018.07.27.21.41.18,P,LD38,holdout,45.0,ROUTE,26.3,44.9,True,correct
XO.WS72..HH.2018.07.27.21.41.16,P,WS72,main,44.99,ROUTE,21.3,44.93,True,correct
XO.WS72..HH.2018.07.27.21.41.16,S,WS72,main,59.09,ROUTE,21.3,59.32,True,correct
XO.WD54..HH.2018.07.28.05.17.43,P,WD54,main,45.0,ROUTE,26.3,44.95,True,correct
XO.WD54..HH.2018.07.28.05.17.43,S,WD54,main,50.52,ROUTE,26.3,50.67,True,correct
XO.LD40..HH.2018.07.28.07.51.26,S,LD40,main,45.0,ROUTE,21.3,45.61,True,correct
XO.WD50..HH.2018.07.28.15.41.40,P,WD50,main,45.0,ROUTE,26.3,45.67,True,wrong
XO.WD50..HH.2018.07.28.15.41.40,S,WD50,main,66.52,ROUTE,26.3,66.66,True,correct
XO.WS72..HH.2018.07.29.05.06.35,P,WS72,main,45.0,ABSTAIN,44.8,,False,no_pick
XO.WS72..HH.2018.07.29.05.06.35,S,WS72,main,59.46,ROUTE,21.3,59.38,True,correct
XO.WD54..HH.2018.07.29.05.06.27,P,WD54,main,44.99,ROUTE,31.3,45.05,True,correct
XO.WD54..HH.2018.07.29.05.06.27,S,WD54,main,54.14,ROUTE,31.3,111.42,True,wrong
XO.LD38..HH.2018.07.29.06.15.18,P,LD38,main,44.99,ROUTE,21.3,44.86,True,correct
XO.LD38..HH.2018.07.29.06.15.18,S,LD38,main,52.69,ROUTE,21.3,52.59,True,correct
XO.LT14..HH.2018.07.29.08.44.57,P,LT14,holdout,44.99,FUSE,4.3,44.995,True,correct
XO.LA32..HH.2018.07.29.08.44.57,P,LA32,main,45.0,FUSE,14.2,44.97,True,correct
XO.LT16..HH.2018.07.29.08.44.57,P,LT16,main,44.99,FUSE,10.8,44.935,True,correct
XO.LT15..HH.2018.07.29.08.44.59,S,LT15,main,45.0,FUSE,1.3,45.13,True,correct
XO.LA29..HH.2018.07.29.08.45.00,P,LA29,main,45.0,ABSTAIN,19.5,,False,no_pick
