sample_id,phase,station,split,truth_s,selected_time_s,action,risk,verdict,auto_at_50pct,snr_db,gap_ratio,clipping_ratio,missing_channels,config_version,config_hash
XO.LD45..HH.2018.07.19.02.54.07,S,LD45,holdout,54.47,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,11.9,0.25,0.0007,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT07..HH.2018.07.19.06.06.09,P,LT07,holdout,44.99,,ABSTAIN,5.0,no_pick,NOT_EVALUABLE,18.7,0.0,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD36..HH.2018.07.19.10.36.09,P,LD36,main,44.99,,ABSTAIN,31.3,no_pick,NOT_EVALUABLE,15.5,0.25,0.0049,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA34..HH.2018.07.19.14.32.56,P,LA34,main,45.0,,ABSTAIN,5.0,no_pick,NOT_EVALUABLE,10.5,0.0,0.0002,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD59..HH.2018.07.19.14.33.19,P,WD59,main,45.0,,ABSTAIN,36.3,no_pick,NOT_EVALUABLE,15.2,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD59..HH.2018.07.19.14.33.19,S,WD59,main,79.93,,ABSTAIN,36.3,no_pick,NOT_EVALUABLE,15.2,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD60..HH.2018.07.19.14.33.19,P,WD60,holdout,45.0,,ABSTAIN,22.8,no_pick,NOT_EVALUABLE,11.0,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD60..HH.2018.07.19.14.33.19,S,WD60,holdout,77.97,,ABSTAIN,36.3,no_pick,NOT_EVALUABLE,11.0,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA32..HH.2018.07.19.14.33.03,P,LA32,main,45.0,,ABSTAIN,10.0,no_pick,NOT_EVALUABLE,8.1,0.0,0.0004,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT20..HH.2018.07.19.14.32.44,S,LT20,main,53.63,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,21.2,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD44..HH.2018.07.19.14.32.49,S,LD44,main,56.68,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,24.1,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD60..HH.2018.07.19.15.04.49,S,WD60,main,45.0,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,11.3,0.25,0.0004,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT20..HH.2018.07.19.21.15.38,P,LT20,main,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,16.3,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT20..HH.2018.07.19.21.15.38,S,LT20,main,53.17,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,16.3,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA28..HH.2018.07.19.21.16.06,S,LA28,main,73.36,,ABSTAIN,46.3,no_pick,NOT_EVALUABLE,10.7,0.25,0.0003,E,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD49..HH.2018.07.19.03.27.23,P,WD49,main,45.0,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,18.4,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD49..HH.2018.07.19.03.27.23,S,WD49,main,67.13,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,18.4,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD41..HH.2018.07.19.09.30.03,P,LD41,main,45.0,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,11.2,0.25,0.0005,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD46..HH.2018.07.19.12.43.41,P,WD46,main,44.99,,ABSTAIN,41.3,no_pick,NOT_EVALUABLE,15.2,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT17..HH.2018.07.19.14.15.51,S,LT17,main,53.06,54.165,FUSE,12.3,wrong,NOT_EVALUABLE,24.8,0.0,0.0004,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD44..HH.2018.07.19.14.15.56,S,LD44,main,56.51,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,38.5,0.25,0.0003,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD62..HH.2018.07.19.14.16.15,S,WD62,main,70.95,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,17.6,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD64..HH.2018.07.19.14.16.20,P,WD64,main,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,23.4,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD64..HH.2018.07.19.14.16.20,S,WD64,main,75.49,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,23.4,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA25..HH.2018.07.19.14.16.25,P,LA25,main,44.99,,ABSTAIN,14.3,no_pick,NOT_EVALUABLE,33.5,0.25,0.0062,E,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA25..HH.2018.07.19.14.16.25,S,LA25,main,79.18,,ABSTAIN,51.3,no_pick,NOT_EVALUABLE,33.5,0.25,0.0062,E,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT20..HH.2018.07.19.14.25.14,P,LT20,main,44.99,,ABSTAIN,44.8,no_pick,NOT_EVALUABLE,13.7,0.25,0.0002,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT20..HH.2018.07.19.14.25.14,S,LT20,main,59.1,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,13.7,0.25,0.0002,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA28..HH.2018.07.19.14.45.01,S,LA28,holdout,74.05,,ABSTAIN,46.3,no_pick,NOT_EVALUABLE,13.4,0.25,0.0005,E,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD36..HH.2018.07.19.14.45.43,S,LD36,main,44.99,,ABSTAIN,36.3,no_pick,NOT_EVALUABLE,17.2,0.25,0.003,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WS75..HH.2018.07.19.15.24.20,P,WS75,holdout,44.99,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,13.1,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT17..HH.2018.07.19.16.46.04,P,LT17,main,44.99,45.505,FUSE,13.6,wrong,NOT_EVALUABLE,1.8,0.0,0.0006,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD40..HH.2018.07.19.17.25.06,S,LD40,main,45.0,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,14.8,0.25,0.0005,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT20..HH.2018.07.20.16.23.14,P,LT20,main,44.99,,ABSTAIN,7.8,no_pick,NOT_EVALUABLE,16.6,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT20..HH.2018.07.20.16.23.14,S,LT20,main,55.46,,ABSTAIN,7.8,no_pick,NOT_EVALUABLE,16.6,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD68..HH.2018.07.20.16.23.27,P,WD68,main,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,14.0,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD62..HH.2018.07.20.18.01.13,P,WD62,main,45.0,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,12.5,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD47..HH.2018.07.20.20.46.07,P,WD47,main,45.0,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,16.5,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT07..HH.2018.07.20.06.33.44,P,LT07,holdout,44.99,,ABSTAIN,43.0,no_pick,NOT_EVALUABLE,5.3,0.0,0.0007,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT20..HH.2018.07.20.10.59.43,S,LT20,holdout,45.0,,ABSTAIN,31.3,no_pick,NOT_EVALUABLE,17.0,0.25,0.0009,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA39..HH.2018.07.20.16.07.41,P,LA39,main,45.0,43.83,FUSE,13.3,wrong,NOT_EVALUABLE,6.8,0.0,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD45..HH.2018.07.21.07.58.08,S,LD45,main,55.23,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,40.6,0.25,0.0003,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD67..HH.2018.07.21.07.58.28,P,WD67,holdout,45.0,,ABSTAIN,12.8,no_pick,NOT_EVALUABLE,25.7,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD61..HH.2018.07.21.07.58.32,P,WD61,holdout,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,10.4,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD63..HH.2018.07.21.07.58.32,P,WD63,main,44.99,,ABSTAIN,49.8,no_pick,NOT_EVALUABLE,24.3,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD45..HH.2018.07.21.08.02.34,P,LD45,main,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,13.2,0.25,0.0005,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD45..HH.2018.07.21.08.02.34,S,LD45,main,54.05,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,13.2,0.25,0.0005,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT18..HH.2018.07.21.08.14.41,S,LT18,main,51.09,,ABSTAIN,22.8,no_pick,NOT_EVALUABLE,14.1,0.25,0.0001,E,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA32..HH.2018.07.21.08.15.01,P,LA32,holdout,45.0,,ABSTAIN,24.5,no_pick,NOT_EVALUABLE,6.9,0.0,0.0007,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA32..HH.2018.07.21.08.15.01,S,LA32,holdout,66.27,,ABSTAIN,48.0,no_pick,NOT_EVALUABLE,6.9,0.0,0.0007,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD67..HH.2018.07.21.08.15.06,P,WD67,main,45.0,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,12.2,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD68..HH.2018.07.21.08.28.22,P,WD68,main,44.99,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,10.7,0.25,0.0003,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT18..HH.2018.07.21.10.05.24,S,LT18,main,51.51,,ABSTAIN,27.8,no_pick,NOT_EVALUABLE,13.3,0.25,0.0049,E,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT20..HH.2018.07.21.10.05.27,P,LT20,main,44.99,,ABSTAIN,36.3,no_pick,NOT_EVALUABLE,14.8,0.25,0.0015,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT20..HH.2018.07.21.10.05.27,S,LT20,main,53.03,,ABSTAIN,36.3,no_pick,NOT_EVALUABLE,14.8,0.25,0.0015,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD69..HH.2018.07.21.10.05.28,P,WD69,main,44.99,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,15.9,0.25,0.0002,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD65..HH.2018.07.21.10.05.43,P,WD65,main,44.99,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,11.3,0.25,0.0004,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD59..HH.2018.07.21.10.09.31,P,WD59,main,44.99,,ABSTAIN,59.8,no_pick,NOT_EVALUABLE,13.7,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD45..HH.2018.07.21.11.48.06,P,LD45,main,45.0,,ABSTAIN,7.8,no_pick,NOT_EVALUABLE,13.0,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT01..HH.2018.07.21.06.55.54,S,LT01,main,44.99,,ABSTAIN,22.3,no_pick,NOT_EVALUABLE,10.1,0.0,0.0023,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD40..HH.2018.07.21.07.49.29,P,LD40,main,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,9.7,0.25,0.0002,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD40..HH.2018.07.21.07.49.29,S,LD40,main,66.43,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,9.7,0.25,0.0002,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT20..HH.2018.07.21.08.21.14,P,LT20,holdout,44.99,,ABSTAIN,36.3,no_pick,NOT_EVALUABLE,18.2,0.25,0.0091,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT20..HH.2018.07.21.08.21.14,S,LT20,holdout,53.46,,ABSTAIN,36.3,no_pick,NOT_EVALUABLE,18.2,0.25,0.0091,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT18..HH.2018.07.21.09.52.12,S,LT18,main,51.55,,ABSTAIN,46.3,no_pick,NOT_EVALUABLE,12.0,0.25,0.0011,E,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD44..HH.2018.07.21.09.52.29,S,LD44,main,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,12.7,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA34..HH.2018.07.21.09.52.42,S,LA34,main,45.0,,ABSTAIN,6.0,no_pick,NOT_EVALUABLE,5.4,0.0,0.0004,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT04..HH.2018.07.21.16.10.26,S,LT04,main,44.99,,ABSTAIN,11.0,no_pick,NOT_EVALUABLE,3.5,0.0,0.0007,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD49..HH.2018.07.21.22.57.32,P,WD49,main,45.0,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,11.9,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT01..HH.2018.07.21.22.57.52,S,LT01,main,45.0,,ABSTAIN,52.0,no_pick,NOT_EVALUABLE,11.5,0.0,0.0026,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WS75..HH.2018.07.22.00.28.35,S,WS75,main,45.0,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,11.6,0.25,0.0005,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD62..HH.2018.07.22.00.28.09,P,WD62,main,44.99,,ABSTAIN,36.3,no_pick,NOT_EVALUABLE,12.2,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD58..HH.2018.07.22.00.28.10,P,WD58,main,44.99,,ABSTAIN,36.3,no_pick,NOT_EVALUABLE,14.7,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT04..HH.2018.07.22.16.21.10,P,LT04,main,44.99,,ABSTAIN,6.0,no_pick,NOT_EVALUABLE,6.1,0.0,0.0004,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WS75..HH.2018.07.22.16.21.18,P,WS75,main,45.0,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,11.6,0.25,0.0003,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WS75..HH.2018.07.22.16.21.18,S,WS75,main,72.99,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,11.6,0.25,0.0003,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD41..HH.2018.07.22.16.21.19,P,LD41,main,44.99,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,13.6,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT20..HH.2018.07.22.16.21.20,P,LT20,main,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,17.7,0.25,0.0019,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT20..HH.2018.07.22.17.12.47,P,LT20,main,45.0,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,18.4,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT20..HH.2018.07.22.17.12.47,S,LT20,main,53.61,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,18.4,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD68..HH.2018.07.22.17.12.59,P,WD68,main,44.99,,ABSTAIN,7.8,no_pick,NOT_EVALUABLE,20.1,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD68..HH.2018.07.22.17.12.59,S,WD68,main,62.56,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,20.1,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA30..HH.2018.07.22.17.13.08,P,LA30,main,45.0,,ABSTAIN,10.0,no_pick,NOT_EVALUABLE,13.8,0.0,0.0017,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA30..HH.2018.07.22.17.13.08,S,LA30,main,70.56,,ABSTAIN,47.0,no_pick,NOT_EVALUABLE,13.8,0.0,0.0017,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD36..HH.2018.07.22.17.13.23,P,LD36,main,45.0,,ABSTAIN,41.3,no_pick,NOT_EVALUABLE,10.5,0.25,0.0003,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD61..HH.2018.07.23.11.32.03,P,WD61,main,44.99,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,12.9,0.25,0.0007,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT20..HH.2018.07.23.14.47.03,P,LT20,main,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,18.6,0.25,0.0045,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT20..HH.2018.07.23.14.47.03,S,LT20,main,53.53,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,18.6,0.25,0.0045,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT15..HH.2018.07.24.04.12.07,P,LT15,main,45.0,,ABSTAIN,28.5,no_pick,NOT_EVALUABLE,17.1,0.0,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT15..HH.2018.07.24.04.12.07,S,LT15,main,51.68,107.93,FUSE,19.2,wrong,NOT_EVALUABLE,17.1,0.0,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WS75..HH.2018.07.24.04.12.27,P,WS75,main,45.0,,ABSTAIN,12.8,no_pick,NOT_EVALUABLE,18.8,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD63..HH.2018.07.24.04.12.34,P,WD63,holdout,44.99,,ABSTAIN,49.8,no_pick,NOT_EVALUABLE,19.5,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD45..HH.2018.07.24.04.16.50,P,LD45,holdout,45.0,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,20.7,0.25,0.0002,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD45..HH.2018.07.24.04.16.50,S,LD45,holdout,65.94,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,20.7,0.25,0.0002,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD44..HH.2018.07.24.04.16.51,P,LD44,main,45.0,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,17.5,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD44..HH.2018.07.24.04.16.51,S,LD44,main,66.48,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,17.5,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD58..HH.2018.07.24.04.16.52,P,WD58,main,44.99,,ABSTAIN,7.8,no_pick,NOT_EVALUABLE,17.6,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD58..HH.2018.07.24.04.16.52,S,WD58,main,66.95,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,17.6,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD53..HH.2018.07.24.04.17.03,P,WD53,main,44.99,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,15.1,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA25..HH.2018.07.24.14.29.30,P,LA25,main,44.99,,ABSTAIN,51.3,no_pick,NOT_EVALUABLE,10.8,0.25,0.0011,E,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA25..HH.2018.07.24.14.29.30,S,LA25,main,78.95,,ABSTAIN,51.3,no_pick,NOT_EVALUABLE,10.8,0.25,0.0011,E,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD62..HH.2018.07.24.14.29.24,S,WD62,holdout,74.48,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,15.1,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD69..HH.2018.07.24.14.29.03,P,WD69,main,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,13.7,0.25,0.0002,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD69..HH.2018.07.24.14.29.03,S,WD69,main,62.96,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,13.7,0.25,0.0002,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA30..HH.2018.07.24.15.50.43,P,LA30,main,44.99,,ABSTAIN,5.0,no_pick,NOT_EVALUABLE,10.3,0.0,0.0019,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
